datetime,sentiment_score,news_volume,social_media_activity
2000-04-06,-0.015081114078469772,31858.077556354667,156067.31022541865
2000-04-07,-0.04990695153626865,31234.1281169161,153770.5124676644
2000-04-08,0.05049473047862172,30982.86452624607,152730.45810498428
2000-04-09,0.15796739165870136,31519.65442300525,154720.617692021
2000-04-10,0.0638355709779434,31194.257561104445,153222.03024441778
2000-04-11,0.1186298061869319,30795.84134703947,151893.3653881579
2000-04-12,-0.005426951196145742,30829.601022014172,151798.40408805668
2000-04-13,0.03372924753656712,30487.92863675615,150919.7145470246
2000-04-14,-0.1632033584035703,31248.93704346473,153446.74817385894
2000-04-15,-0.05039510267283148,30775.092229299087,152150.36891719635
2000-04-16,0.20866103904414768,32017.168229203347,157078.6729168134
2000-04-17,0.01107454035701221,29928.187048967968,148454.74819587186
2000-04-18,-0.04576787735599918,30034.625071974697,148744.5002878988
2000-04-19,-0.07122577966881029,30518.303118008465,150553.21247203386
2000-04-20,-0.31461897831790975,32770.975677330156,160134.90270932062
2000-04-21,-0.2535622395386031,32063.2381279056,157135.9525116224
2000-04-22,-0.09380880720633834,30899.641023273623,152003.5640930945
2000-04-23,-0.1809480144471152,31640.72886660615,155553.9154664246
2000-04-24,0.18731611449624516,31153.687150761572,153609.7486030463
2000-04-25,0.22499158659639965,32518.45374218596,158640.81496874386
2000-04-26,-0.20715146811060983,31416.220480043732,154657.88192017493
2000-04-27,-0.05369839855619598,30002.81635653253,148754.26542613012
2000-04-28,-0.11521557260410438,30310.064184562547,149724.2567382502
2000-04-29,0.14131618050751557,32436.49270143771,159018.97080575084
2000-04-30,0.38353204500039745,33860.4256364226,164265.7025456904
2000-05-01,0.5961982153997275,37401.74632705167,178675.98530820667
2000-05-02,0.5639502727425544,36583.89782355832,175067.59129423328
2000-05-03,0.4066187433665697,34526.96355447554,167010.85421790215
2000-05-04,-0.1660397263111438,31681.23089546516,156038.92358186064
2000-05-05,-0.3377968898835209,33311.968429824796,162127.87371929918
2000-05-06,-0.31032783711460843,32811.52690567508,160065.1076227003
2000-05-07,-0.3907282683769249,33825.75331323446,164022.01325293785
2000-05-08,0.11249962695359876,30684.836954782968,151648.3478191319
2000-05-09,-0.1687383310169652,31602.447585665515,154747.79034266208
2000-05-10,-0.14963431778230366,31048.275592105798,153184.1023684232
2000-05-11,-0.19965342510283032,31605.493914626168,155527.97565850467
2000-05-12,-0.16795265705330453,31167.68098040791,153015.72392163164
2000-05-13,-0.5469574252485944,36246.95828222341,173547.83312889363
2000-05-14,-0.18371258330035642,33306.120951106575,161100.4838044263
2000-05-15,0.22851559968475135,32367.26356033042,158341.0542413217
2000-05-16,-0.1670606464940915,31000.083936908064,152669.33574763226
2000-05-17,-0.33066780881394464,33931.8085268074,164793.2341072296
2000-05-18,-0.05302882888490481,31049.777044965464,153222.10817986185
2000-05-19,0.12232639999187213,30718.58523434893,151679.34093739573
2000-05-20,0.04755401711005449,30259.08317653209,149793.33270612836
2000-05-21,0.34940260660516365,33232.74260231662,161624.97040926648
2000-05-22,0.12046312810972531,32698.028608892782,159605.11443557113
2000-05-23,-0.08162487315529252,32717.491300603695,160029.96520241478
2000-05-24,0.2383004059262572,32099.124800952468,156750.49920380986
2000-05-25,0.4276822977745549,34421.60098379436,166910.40393517743
2000-05-26,-0.08516460606113048,30436.09278224884,149856.37112899538
2000-05-27,-0.22660719607332672,31841.131307314867,155726.52522925945
2000-05-28,-0.24196748035462448,31850.1162931829,156132.4651727316
2000-05-29,-0.05329858649724923,31309.606271964607,154074.42508785843
2000-05-30,-0.010849662378635133,30438.604162791875,150966.4166511675
2000-05-31,0.22425155955047457,31860.860432498885,156399.44172999554
2000-06-01,0.11045033837155975,30857.303859495954,152393.21543798383
2000-06-02,0.23873151409285118,31830.236653521042,156123.94661408418
2000-06-03,-0.09932264558953317,30777.136131360392,151444.54452544157
2000-06-04,0.11318740507919871,30695.924513271344,151104.6980530854
2000-06-05,-0.0039802189748480545,29841.014879378374,147993.0595175135
2000-06-06,-0.18092006812978734,31612.56900428015,155674.2760171206
2000-06-07,-0.21354977331508793,31636.785130523625,155605.1405220945
2000-06-08,0.12296141774667972,31157.759567910958,153528.03827164383
2000-06-09,0.0658128074457714,31260.224960412295,153860.89984164917
2000-06-10,0.37510254640745533,33605.21792957755,163052.8717183102
2000-06-11,0.023165083080411413,31984.768598953644,156771.0743958146
2000-06-12,-0.16356796896168854,30867.90864069238,152011.63456276953
2000-06-13,0.2665715180726073,32409.210824323545,158407.84329729417
2000-06-14,0.02287324410036391,30230.375197839272,149895.5007913571
2000-06-15,0.18485911652822754,32017.677472748957,156621.70989099581
2000-06-16,-0.13783469773489618,31530.921825545032,154920.68730218013
2000-06-17,0.05711628445113446,30810.41679713228,152285.66718852913
2000-06-18,-0.11578562155553405,30314.26643651386,150184.06574605545
2000-06-19,0.2819102367883189,32422.441139144317,158806.76455657725
2000-06-20,0.010114324198536718,30329.28520377212,150093.1408150885
2000-06-21,0.18107535915617481,32669.03530062295,159557.1412024918
2000-06-22,-0.05566530316168391,31479.29604239489,154574.18416957956
2000-06-23,0.2743622877064312,32205.26630876698,157748.06523506792
2000-06-24,0.37128173805684783,33411.458139123126,162984.8325564925
2000-06-25,-0.17964938774854688,32176.31824955604,157231.27299822416
2000-06-26,0.05784322210178039,30556.909851102944,150730.63940441178
2000-06-27,0.20769794622599203,31820.64089103811,156483.56356415246
2000-06-28,-0.08978170670789194,30484.029198967914,150780.11679587167
2000-06-29,-0.07651305381203023,30763.044128243,151783.176512972
2000-06-30,-0.1459899946477651,31056.177353725474,153104.70941490188
2000-07-01,-0.014722043338291581,30187.58074984596,149142.32299938385
2000-07-02,0.35834903081301017,33225.57265446945,162236.2906178778
2000-07-03,0.11646002190054278,31621.73675802787,155117.9470321115
2000-07-04,-0.21992561184169512,31852.973854005657,156632.89541602263
2000-07-05,-0.18771492428928024,32810.95715276469,159514.82861105877
2000-07-06,0.1330799877548565,31346.490537967155,153855.96215186862
2000-07-07,0.15077841933127742,31278.569216993747,154267.276867975
2000-07-08,-0.2845601905978769,32452.771418854252,158410.085675417
2000-07-09,0.108269615546267,30521.023278115677,151032.09311246272
2000-07-10,0.10592981164257936,30598.076111923576,151250.3044476943
2000-07-11,-0.16423230383560064,31395.566090821896,154091.2643632876
2000-07-12,-0.1960079828850516,31674.132442807168,155698.52977122867
2000-07-13,-0.26414710843666056,32376.20438539181,158407.81754156726
2000-07-14,-0.12398021642910882,30857.11262225524,152425.45048902096
2000-07-15,-0.03488936759296422,30429.148072057043,150221.5922882282
2000-07-16,-0.17132001848762712,31477.309782281518,154763.23912912607
2000-07-17,-0.1807207391954422,31495.079537456506,155222.31814982602
2000-07-18,-0.13002703310487873,31667.791416490923,155711.1656659637
2000-07-19,-0.1416427579188143,32447.904839771913,158354.61935908766
2000-07-20,0.43901707281834895,34611.45192386376,167335.80769545503
2000-07-21,0.15105057244592152,30576.442428002163,151533.76971200865
2000-07-22,0.1256669654344124,30592.538920173454,151036.1556806938
2000-07-23,-0.15945415640356767,30927.147458587788,152456.58983435115
2000-07-24,-0.25731155099379155,32169.060782071607,157819.24312828644
2000-07-25,-0.3384195149783323,33402.42129005979,162865.68516023917
2000-07-26,-0.28255405964094654,33071.08947704267,160299.35790817067
2000-07-27,0.14580500528301985,31356.060824832657,154433.2432993306
2000-07-28,0.5060482569895911,36159.219378803136,173296.87751521255
2000-07-29,0.07610945994698014,30358.847001258055,150567.3880050322
2000-07-30,-0.23625963183007692,32638.000283388537,159565.00113355415
2000-07-31,0.17528902378767278,31309.329328152427,154085.31731260972
2000-08-01,0.3433508274803631,33274.85285015662,161962.41140062647
2000-08-02,-0.036520701369117545,30605.59111119307,150929.36444477228
2000-08-03,0.12960318627242648,31305.147929797447,154322.59171918978
2000-08-04,-0.004784011552938161,30370.785973193255,150425.14389277302
2000-08-05,0.05771725038267641,31745.162271328616,155422.64908531445
2000-08-06,0.3333913194787663,33023.01246763446,161032.04987053783
2000-08-07,0.029241640511896438,29609.37754312414,147489.51017249658
2000-08-08,-0.023427048868056157,30079.880002426336,149337.52000970533
2000-08-09,0.10189392537970772,30783.487602236833,151953.95040894733
2000-08-10,-0.054678581136158595,30730.556353930446,151437.22541572177
2000-08-11,-0.2565359171299056,32552.47825748961,159013.91302995844
2000-08-12,0.03309913935386967,32286.637072370075,157990.5482894803
2000-08-13,0.16929224421338293,31172.582351745095,152667.3294069804
2000-08-14,0.07821703508812676,29919.894173110926,148522.5766924437
2000-08-15,0.20875472068580095,31515.195878985625,154461.78351594252
2000-08-16,0.18522407042294078,32169.43593071952,157388.74372287808
2000-08-17,-0.03379354698629229,30629.90950361902,151443.63801447608
2000-08-18,-0.23260921130846815,31938.62330292862,156225.49321171446
2000-08-19,-0.06633390466628135,30118.103904629133,149740.41561851653
2000-08-20,-0.15235710944493766,31180.49836235638,153498.9934494255
2000-08-21,-0.07469192700004297,31228.84793911964,154454.39175647858
2000-08-22,0.24140313834564275,32481.973144827054,158948.89257930822
2000-08-23,0.406228289740967,34220.31061855232,165640.24247420928
2000-08-24,0.16158953411297214,31106.024272705155,153054.0970908206
2000-08-25,0.09224029169813618,30338.69363909465,150568.7745563786
2000-08-26,-0.044374192600623065,30642.344729315413,151772.37891726167
2000-08-27,-0.047092600513101955,30236.923663833397,149313.6946553336
2000-08-28,-0.12398783402637936,31021.340886658494,153457.36354663398
2000-08-29,-0.23892822547079307,31831.059662048687,156142.23864819476
2000-08-30,0.11955152133371351,31994.909907111953,157379.63962844783
2000-08-31,0.5569856929270534,36450.059406992,174902.237627968
2000-09-01,0.31499917203696454,33385.633531424915,162249.53412569966
2000-09-02,0.07292034873780033,30147.323236497563,149526.29294599025
2000-09-03,-0.5103581369446925,35751.35717741027,171735.42870964107
2000-09-04,-0.35367121097910975,33414.969756737,162229.879026948
2000-09-05,-0.4349509548064496,34511.54413522866,166648.17654091463
2000-09-06,-0.33501976299069,33045.90470302016,160984.61881208065
2000-09-07,0.004114853107722334,30953.130266356475,152461.52106542588
2000-09-08,0.24434479171180154,31987.223412593845,157008.89365037536
2000-09-09,-0.020333181701976066,30874.70078432995,151918.8031373198
2000-09-10,-0.36815112446064213,33683.7571332158,163958.0285328632
2000-09-11,-0.2833922772626662,32752.87238008324,160556.48952033295
2000-09-12,-0.0007498470956077997,30256.763712977667,149684.05485191068
2000-09-13,-0.4194277424450859,34405.098460752255,166470.39384300902
2000-09-14,-0.2646088834390629,32244.184450552093,157592.73780220837
2000-09-15,-0.05794417220246708,30020.19391676669,148631.77566706674
2000-09-16,0.07761566321630256,30663.186265100525,151904.7450604021
2000-09-17,0.11092279138547417,30326.90635101458,150184.62540405832
2000-09-18,-0.024896908739544577,29609.7918643025,146732.16745721002
2000-09-19,-0.3302512086469337,33693.2059826141,163488.8239304564
2000-09-20,-0.08471290070531018,30870.55606447852,152602.2242579141
2000-09-21,0.024887917027427337,32347.65391019135,157795.6156407654
2000-09-22,0.5379458983170472,36146.88959719527,173347.5583887811
2000-09-23,0.42742039074265264,34464.87844413017,166604.51377652067
2000-09-24,-0.10814754182331827,31264.846953992637,154299.38781597055
2000-09-25,-0.254426428592858,32656.629691739046,159739.5187669562
2000-09-26,-0.25745267369725805,32110.29012341787,157486.1604936715
2000-09-27,0.029788796590083415,31419.904321413414,155126.61728565366
2000-09-28,-0.20389023238788628,32059.76006054395,157229.0402421758
2000-09-29,-0.24218609173375324,31922.690365126953,156966.7614605078
2000-09-30,-0.031917004231708464,30365.161424703252,149698.64569881302
2000-10-01,-0.012160596122657777,29993.91109080295,148676.64436321182
2000-10-02,-0.2273457941550048,32034.02609708438,157154.10438833752
2000-10-03,0.12561236847063598,31016.300452603627,152218.2018104145
2000-10-04,0.05153253000188718,30509.85567937948,151063.4227175179
2000-10-05,-0.07582213942520166,31789.255676821238,155918.02270728495
2000-10-06,-0.20556110354681148,32066.874683323444,157056.49873329376
2000-10-07,-0.04486513423496891,31243.69941494961,154193.79765979844
2000-10-08,0.21551051891463832,31837.342735999995,155589.370944
2000-10-09,0.39222507730431144,33800.52474663358,164499.0989865343
2000-10-10,0.07943851618662805,32071.27910686999,156950.11642747995
2000-10-11,-0.18076478173309907,31249.76804059112,153570.07216236446
2000-10-12,0.4482600123771879,34665.248560149426,167693.9942405977
2000-10-13,0.4196903882504514,34454.73807341605,166859.9522936642
2000-10-14,-0.01729663414053959,31770.131892714093,155585.52757085636
2000-10-15,0.08590493489110872,31537.954940452248,154979.819761809
2000-10-16,0.06314789522564722,30241.598137636942,149449.39255054775
2000-10-17,-0.0009537299113320253,30325.698962078663,149908.79584831465
2000-10-18,0.036925748157187334,29932.925102244666,148676.70040897868
2000-10-19,-0.14154864373246953,31217.316857638096,153521.26743055237
2000-10-20,0.1735303726251374,30908.336840972413,152787.34736388965
2000-10-21,0.19844130692798,31889.744899708363,156275.97959883345
2000-10-22,0.1083075239823319,30332.225112604792,150197.90045041917
2000-10-23,-0.06927628620499486,30892.01371371749,152424.05485486996
2000-10-24,-0.4347101417114214,34658.82723283435,166534.3089313374
2000-10-25,-0.34461469497364733,33110.662697430926,161569.6507897237
2000-10-26,-0.2622911436612199,32261.40085271551,157096.60341086204
2000-10-27,-0.36183867649622314,33432.55540127414,162416.22160509657
2000-10-28,-0.1926156564969198,31309.92302533598,154190.6921013439
2000-10-29,0.21575959200368888,31529.247894235818,154689.99157694326
2000-10-30,-0.008642614380654341,30187.809729408546,149792.23891763418
2000-10-31,-0.05428374033039015,31859.26598912545,156158.0639565018
2000-11-01,-0.27631294427337644,32513.952126652246,158984.80850660897
2000-11-02,-0.15468229405098644,31514.692989883857,154975.77195953543
2000-11-03,-0.08280629526718924,30584.783056484528,151169.1322259381
2000-11-04,-0.6603631710732634,38365.480610081126,181978.9224403245
2000-11-05,-0.38146733303209074,33771.079268610556,164226.31707444222
2000-11-06,-0.25299109708807327,31989.629411698355,157046.51764679342
2000-11-07,-0.19652008457075432,31970.578620197895,156571.3144807916
2000-11-08,0.026332879102169804,30785.34644174869,151850.38576699476
2000-11-09,0.37093988378409115,33565.029985432804,163069.11994173122
2000-11-10,0.2332797824014434,31801.137976215374,155496.5519048615
2000-11-11,-0.08917492177504406,31203.913624004363,153740.65449601744
2000-11-12,0.08537092313410954,30192.056215172222,149412.2248606889
2000-11-13,-0.01705453347910032,29703.57295289624,147758.29181158496
2000-11-14,0.28253716366374426,32776.04049232373,159148.16196929492
2000-11-15,0.2075617228090051,31732.16999075006,155851.67996300024
2000-11-16,0.40249127252542904,34070.999240689,165485.996962756
2000-11-17,0.3966237898392506,34114.927457007696,164592.70982803078
2000-11-18,-0.19432977940042098,31702.04963623872,155647.19854495488
2000-11-19,-0.24669481091588374,32517.81388679474,159173.25554717897
2000-11-20,0.036134174307372306,29710.13031737664,147644.52126950654
2000-11-21,-0.21997876850085998,32262.758921209752,157662.035684839
2000-11-22,-0.03688319124582195,30059.449325877456,149299.79730350984
2000-11-23,0.22310991965184554,32189.71780321667,157097.87121286668
2000-11-24,0.08612119627796093,30617.232574296995,151472.93029718797
2000-11-25,-0.3019768673338808,33089.85690184558,161425.42760738233
2000-11-26,0.26625210653687875,32215.417299134027,158060.6691965361
2000-11-27,0.11840148663373523,31083.496616739903,152741.9864669596
2000-11-28,0.2503716609373028,32270.079658908504,157408.318635634
2000-11-29,-0.08142556732671456,30795.244698713672,151659.9787948547
2000-11-30,-0.1544111258212022,30811.39191111125,152604.567644445
2000-12-01,0.24385981689495653,31878.763968842908,156285.05587537165
2000-12-02,0.07543943051039935,30936.500913117052,152341.0036524682
2000-12-03,0.1591800356789486,31387.056244250452,154724.2249770018
2000-12-04,0.029872812978646437,31658.664680235368,155103.6587209415
2000-12-05,-0.17697054595978434,31192.615745291034,153442.46298116414
2000-12-06,-0.027214458568638956,30193.07252809997,149829.29011239987
2000-12-07,-0.056007506784338745,30956.94831491877,152535.79325967506
2000-12-08,0.24205132098384097,32142.52032142475,157329.081285699
2000-12-09,-0.07430950041556482,31397.019654354335,154140.07861741734
2000-12-10,-0.09599725619372569,31561.839480939063,154775.35792375624
2000-12-11,0.03349123215199696,29947.882751706926,149279.5310068277
2000-12-12,-0.05178636672315998,30030.588806300602,148867.3552252024
2000-12-13,0.16081862093853513,31102.845677871523,153473.38271148608
2000-12-14,0.16855797588549457,30820.477135489997,152139.90854196
2000-12-15,0.1963155930874471,31290.83772196852,154068.35088787408
2000-12-16,-0.012452887875605617,30134.0028640555,149663.01145622198
2000-12-17,0.17497974001193847,31677.610614322806,155372.44245729124
2000-12-18,0.05889812338834372,30335.501566234503,150339.006264938
2000-12-19,-0.07790583724862175,29945.01953543645,148464.07814174582
2000-12-20,-0.1726774420109083,31073.187912078247,152825.751648313
2000-12-21,-0.22526684774448538,32046.90815588467,157083.63262353867
2000-12-22,-0.1445679543061091,30605.116475054874,151608.4659002195
2000-12-23,-0.28297875905592695,32959.602215469764,160204.40886187906
2000-12-24,-0.25205112766493404,32315.775072783046,157780.10029113217
2000-12-25,-0.38879529264794993,33853.250805748525,163964.0032229941
2000-12-26,-0.011743833500599078,31569.085725261135,155381.34290104453
2000-12-27,-0.09961831443223695,30674.89648159703,151744.5859263881
2000-12-28,0.29710725008262645,33160.6097051047,160594.4388204188
2000-12-29,0.07704926096669472,31284.217349180803,153879.86939672322
2000-12-30,-0.11459888107814971,31476.23137468796,153871.92549875184
2000-12-31,-0.5639344907119794,37115.87288789571,176887.49155158285
2001-01-01,-0.1932571266932067,32260.543820088995,158300.175280356
2001-01-02,0.16374769497529063,31614.91087904924,155447.64351619696
2001-01-03,0.40894604479196484,34225.43002189053,166019.7200875621
2001-01-04,0.013166417853913199,30121.288015450962,149646.15206180385
2001-01-05,0.15318254167194068,31313.510670613563,154133.04268245425
2001-01-06,0.23014858964984977,33063.965553953516,161558.86221581406
2001-01-07,0.05708228814698966,31310.575749872616,154080.30299949046
2001-01-08,0.17581125376978815,31247.314353693808,153648.25741477523
2001-01-09,0.23170296872617668,32377.58973686917,158288.3589474767
2001-01-10,0.27429328362787986,32292.874597641992,157769.49839056798
2001-01-11,0.15637144672469705,31203.398971130933,153341.59588452373
2001-01-12,-0.42248254088272347,35072.330015807456,169242.32006322982
2001-01-13,-0.06671276810038233,32476.434232467316,158458.73692986928
2001-01-14,0.09065908573583037,30218.681300069537,149657.72520027813
2001-01-15,0.06313562888093376,30874.738345222948,152539.9533808918
2001-01-16,-0.19966197964409604,31902.22897146737,156659.9158858695
2001-01-17,-0.5110157390946536,36182.046435108176,173160.1857404327
2001-01-18,0.044576436550854755,30193.149503686232,149635.59801474493
2001-01-19,0.16171013645702623,31056.787467670914,153349.14987068364
2001-01-20,0.45027278017600364,34731.21397937814,168296.85591751256
2001-01-21,-0.07601068418245832,30627.397992406426,151655.5919696257
2001-01-22,-0.09038086754729306,31715.26214305633,156244.04857222532
2001-01-23,0.27006085414069975,32435.260992966283,158304.04397186515
2001-01-24,0.14315587993390874,31599.343629269224,155395.3745170769
2001-01-25,-0.2756156485122391,32235.855232653612,157605.42093061446
2001-01-26,-0.09301600234497705,31070.006857355096,152977.02742942038
2001-01-27,-0.09372249844140972,30484.245471046444,150902.98188418578
2001-01-28,0.3618528325433428,33320.860964260384,162782.44385704154
2001-01-29,0.16481114036931627,30817.95507680781,152742.82030723125
2001-01-30,0.015140024319026793,30116.928332593772,149453.7133303751
2001-01-31,0.22256860576404203,31910.003455724396,156306.0138228976
2001-02-01,0.0959645485475961,31973.58009659134,156903.32038636535
2001-02-02,-0.20084696622934098,31271.206159183424,154087.82463673368
2001-02-03,-0.2217385623858205,31716.759771316694,155956.03908526676
2001-02-04,0.2391909084877243,32244.217463849218,158086.86985539686
2001-02-05,0.23649954535738218,31915.60506789114,155975.42027156457
2001-02-06,0.13761975552864134,31009.638635998766,152922.55454399507
2001-02-07,-0.07033673725357291,31343.13199706181,154692.52798824722
2001-02-08,-0.13825901261524634,30601.64438260431,151133.57753041724
2001-02-09,0.00923353082020883,30206.12946785081,149602.51787140325
2001-02-10,-0.14197372815951123,30611.357880964788,150666.43152385915
2001-02-11,-0.2965277307281355,32974.02169665022,160555.08678660088
2001-02-12,0.04133979829259166,31223.096814164157,153110.38725665663
2001-02-13,0.11016718344823857,31065.297580645893,153242.19032258357
2001-02-14,0.019629715548863166,29811.250061017476,147743.0002440699
2001-02-15,-0.19017226311994398,31198.45488500636,153740.81954002543
2001-02-16,-0.23649464000471318,31830.18531184613,156369.74124738452
2001-02-17,0.0737468790287215,31283.42360764761,154109.69443059046
2001-02-18,0.11390726585636617,30443.925886056833,150692.70354422732
2001-02-19,0.031002832357633393,31033.290769415435,153014.16307766174
2001-02-20,0.005169692752607438,31597.95737643267,154778.82950573068
2001-02-21,0.13663395937710965,32446.666533791653,158375.66613516663
2001-02-22,0.0051542150416691605,29820.76264639396,148462.05058557584
2001-02-23,-0.0031678464290971057,29872.498742992495,148727.99497196998
2001-02-24,-0.17477113699343963,31547.267837906133,154766.07135162453
2001-02-25,-0.11303566838693663,31248.585352636754,153189.34141054703
2001-02-26,0.0742670201805672,30749.098415940993,151939.39366376397
2001-02-27,0.17084082101535406,31334.158819209395,153780.6352768376
2001-02-28,0.2511253139921069,32072.065764246596,157242.26305698638
2001-03-01,0.5007134168844062,35584.53014065113,170570.1205626045
2001-03-02,0.49885920506959064,36080.466983644765,172892.86793457906
2001-03-03,0.08208807420867535,30622.77198412778,151237.08793651112
2001-03-04,0.012518685097046478,30576.15422079746,151051.61688318985
2001-03-05,0.3534978403960874,33314.52251141194,162099.09004564775
