date,interest_rate,inflation,unemployment_rate,gdp_growth,vix,pmi,consumer_confidence,inflation_released,unemployment_released,gdp_released
2000-03-20,0.022033601698358562,0.2,0.055303608096283624,,16.135678361530516,54.14893675879758,106.54263387316192,0.2,0.05552093749504351,
2000-03-21,0.02205918158169897,0.2,0.05679623718184946,,22.08583771611153,52.56591535489629,112.69160954268088,0.2,0.05425296023265502,
2000-03-22,0.022084755363090774,0.2,0.05570264435237817,,22.53753766700771,52.87051312516395,109.72100111677543,0.2,0.05414925323690922,
2000-03-23,0.022110322966751483,0.2,0.05731790668249277,,18.589734503825447,53.091776005079865,108.02856779770039,0.2,0.05518861482156994,
2000-03-24,0.022135884316916914,0.2,0.055641907528085045,,16.70809349153102,52.483692359655535,113.8880610965255,0.2,0.054994987116491936,
2000-03-25,0.022161439337841427,0.2,0.05552656513056564,,19.885691118099484,53.91250969169062,99.24861601062437,0.2,0.055303608096283624,
2000-03-26,0.02218698795379812,0.2,0.05374485910340351,,22.048608988622657,50.78459436418768,106.83811504348684,0.2,0.05679623718184946,
2000-03-27,0.022212530089079086,0.2,0.055184128090315455,,18.675810939304963,54.018404303041834,109.84555489668143,0.2,0.05570264435237817,
2000-03-28,0.022238065667995608,0.2,0.05590796283897064,,18.355072316111798,51.64091756613024,117.97833168628534,0.2,0.05731790668249277,
2000-03-29,0.02226359461487841,0.2,0.05522903019608705,,23.94464949663429,51.4673709959605,108.37538093939966,0.2,0.055641907528085045,
2000-03-30,0.022289116854077865,0.2,0.05479980775592226,,24.7960563788047,52.774551094282685,103.95302970425345,0.2,0.05552656513056564,
2000-03-31,0.02231463230996422,0.2,0.05649235211003469,0.006679873650487141,14.15954770287373,54.931359099757486,113.79782417818674,0.2,0.05374485910340351,
2000-04-01,0.02234014090692782,0.2,0.057509524970603076,0.006679873650487141,20.64491576657439,53.44579141934306,115.49290645946404,0.2,0.055184128090315455,
2000-04-02,0.02236564256937934,0.2,0.05717055484031014,0.006679873650487141,19.98287929531638,52.57778270720935,117.01358803626519,0.2,0.05590796283897064,
2000-04-03,0.022391137221750006,0.2,0.057827567909102214,0.006679873650487141,17.91666051798469,53.705703712583755,114.72221695235991,0.2,0.05522903019608705,
2000-04-04,0.022416624788491813,0.2,0.05656032375280162,0.006679873650487141,14.526413008965376,53.19808470310911,113.9639092284146,0.2,0.05479980775592226,
2000-04-05,0.02244210519407775,0.2,0.055965026809770155,0.006679873650487141,22.54521476022092,53.729088091725075,112.40950959786667,0.2,0.05649235211003469,
2000-04-06,0.02246757836300204,0.2,0.057104550153395266,0.006679873650487141,17.0921595519066,52.95022577196664,118.02053642793756,0.2,0.057509524970603076,
2000-04-07,0.02249304421978033,0.2,0.05718921407078811,0.006679873650487141,12.55537341029191,53.20935996886608,107.59404160952712,0.2,0.05717055484031014,
2000-04-08,0.02251850268894995,0.2,0.05806130930134144,0.006679873650487141,16.963882500448936,52.046823344254676,109.71224265466601,0.2,0.057827567909102214,
2000-04-09,0.022543953695070118,0.2,0.05769348845412555,0.006679873650487141,19.77917056703767,53.4023259957284,110.34733994637783,0.2,0.05656032375280162,
2000-04-10,0.022569397162722164,0.2,0.057577235484608184,0.006679873650487141,18.023272322887212,53.29206087448196,111.7309786205484,0.2,0.055965026809770155,
2000-04-11,0.02259483301650976,0.2,0.0565390901449402,0.006679873650487141,16.605500958534357,50.80365820206249,109.59385526750059,0.2,0.057104550153395266,
2000-04-12,0.022620261181059143,0.2,0.05870266519909648,0.006679873650487141,21.29318319098295,51.048727167485886,111.37889092412081,0.2,0.05718921407078811,
2000-04-13,0.022645681581019324,0.2,0.0578805979466141,0.006679873650487141,15.358382568657774,52.52354672875283,112.78156189458983,0.2,0.05806130930134144,
2000-04-14,0.022671094141062335,0.2,0.05598519620664738,0.006679873650487141,16.219755449207003,52.507474810740625,111.75653392130293,0.2,0.05769348845412555,
2000-04-15,0.02269649878588343,0.2,0.05790061229752068,0.006679873650487141,17.898903509503167,52.86678870449131,115.83733931832761,0.2,0.057577235484608184,
2000-04-16,0.022721895440201333,0.2,0.059070047449163485,0.006679873650487141,15.665709246467811,51.62390918450165,111.84825823984949,0.2,0.0565390901449402,
2000-04-17,0.02274728402875843,0.2,0.056338094663342664,0.006679873650487141,16.787024410285362,52.34073079122496,110.79028666143213,0.2,0.05870266519909648,
2000-04-18,0.022772664476321012,0.2,0.05654584742125755,0.006679873650487141,22.259528705332272,51.779176060937445,108.90662338437504,0.2,0.0578805979466141,
2000-04-19,0.022798036707679502,0.2,0.060679324091699016,0.006679873650487141,18.836265599085777,53.35471799014992,113.52744669051631,0.2,0.05598519620664738,
2000-04-20,0.022823400647648664,0.2,0.05867504650035452,0.006679873650487141,11.936725466096812,51.37695344857819,115.46134006441142,0.2,0.05790061229752068,
2000-04-21,0.02284875622106783,0.2,0.05683804159842617,0.006679873650487141,14.128667752140021,52.82953592187028,113.01181462058798,0.2,0.059070047449163485,
2000-04-22,0.02287410335280113,0.2,0.05723227865244779,0.006679873650487141,17.516378018859346,54.16011371200278,100.59348731693142,0.2,0.056338094663342664,
2000-04-23,0.0228994419677377,0.2,0.058609290728285406,0.006679873650487141,26.181638089617444,52.58990790370121,104.96836006059709,0.2,0.05654584742125755,
2000-04-24,0.022924771990791924,0.2,0.05782962409470731,0.006679873650487141,19.42495335678887,52.33345634186023,109.94712886484743,0.2,0.060679324091699016,
2000-04-25,0.022950093346903646,0.2,0.057696161264898335,0.006679873650487141,15.933848882877284,52.05928864532547,100.00801852825914,0.2,0.05867504650035452,
2000-04-26,0.02297540596103838,0.2,0.057400726506048744,0.006679873650487141,12.37510360929898,51.71450130202828,114.70735128558813,0.2,0.05683804159842617,
2000-04-27,0.023000709758187562,0.2,0.058209005629012975,0.006679873650487141,19.794924684255992,52.41198579269715,103.0622944319745,0.2,0.05723227865244779,
2000-04-28,0.02302600466336874,0.2,0.05863397996885299,0.006679873650487141,21.824168200424335,52.74873930980299,103.8418237715175,0.2,0.058609290728285406,
2000-04-29,0.023051290601625824,0.2,0.05793142684128103,0.006679873650487141,14.94552464798828,53.49118516428886,106.72921731868203,0.2,0.05782962409470731,
2000-04-30,0.023076567498029287,0.2,0.058672075744571235,0.006679873650487141,16.311937551045762,52.155331891401396,113.08251127570612,0.2,0.057696161264898335,
2000-05-01,0.0231018352776764,0.2,0.059137246630842466,0.006679873650487141,16.782070898062578,53.54981649478724,110.85101653972136,0.2,0.057400726506048744,
2000-05-02,0.02312709386569145,0.2,0.0584499897656992,0.006679873650487141,19.411285344948986,51.71151170501831,107.68579933603566,0.2,0.058209005629012975,
2000-05-03,0.023152343187225952,0.2,0.0562287587623073,0.006679873650487141,17.608723130090485,53.601245643116286,106.25381487622415,0.2,0.05863397996885299,
2000-05-04,0.023177583167458896,0.2,0.05813944014381732,0.006679873650487141,17.728397396585912,51.62596182283064,114.30089837615108,0.2,0.05793142684128103,
2000-05-05,0.023202813731596942,0.2,0.056255276566883956,0.006679873650487141,11.574265450173947,52.98350837902127,119.97149254046779,0.2,0.058672075744571235,
2000-05-06,0.023228034804874655,0.2,0.05864990634836518,0.006679873650487141,15.481321310675899,52.199066177935805,108.7995676491424,0.2,0.059137246630842466,
2000-05-07,0.023253246312554723,0.2,0.05693243024721011,0.006679873650487141,12.683049650173905,53.06996021908843,115.02022701519381,0.2,0.0584499897656992,
2000-05-08,0.023278448179928184,0.2,0.0597675923245044,0.006679873650487141,11.98867261333874,51.30099046916168,101.26588640517662,0.2,0.0562287587623073,
2000-05-09,0.02330364033231464,0.2,0.057430273146902404,0.006679873650487141,14.524798547819744,52.36596752130599,99.92008234240711,0.2,0.05813944014381732,
2000-05-10,0.023328822695062482,0.2,0.05814704397450556,0.006679873650487141,11.570064967325127,51.33824966728021,109.91891796826948,0.2,0.056255276566883956,
2000-05-11,0.02335399519354911,0.2,0.05826449399914368,0.006679873650487141,15.775734569011343,52.26164069710933,103.25731824151345,0.2,0.05864990634836518,
2000-05-12,0.023379157753181154,0.2,0.05942182341857839,0.006679873650487141,10.559163725776312,51.20880443061349,106.96729553158524,0.2,0.05693243024721011,
2000-05-13,0.023404310299394694,0.2,0.05768650718390872,0.006679873650487141,13.286975785106199,52.72521336367375,111.33191170210698,0.2,0.0597675923245044,
2000-05-14,0.023429452757655487,0.2,0.05915322191964351,0.006679873650487141,14.882191781598795,51.51674827811979,103.7260509893222,0.2,0.057430273146902404,
2000-05-15,0.023454585053459185,0.2,0.05965862259580901,0.006679873650487141,12.248880351681347,52.58827550018547,115.64718037831429,0.2,0.05814704397450556,
2000-05-16,0.023479707112331546,0.2,0.05933485541833138,0.006679873650487141,18.53957319293425,52.469980356086594,100.16504935840643,0.2,0.05826449399914368,
2000-05-17,0.02350481885982867,0.2,0.05866298902785958,0.006679873650487141,17.08036810617873,51.24739163032858,100.1755051734779,0.2,0.05942182341857839,
2000-05-18,0.023529920221537208,0.2,0.057998152677172746,0.006679873650487141,14.869470635098962,52.224937863546046,104.198492555305,0.2,0.05768650718390872,
2000-05-19,0.023555011123074593,0.2,0.0601517442223179,0.006679873650487141,15.28428559254476,51.9131759331374,97.45779026855374,0.2,0.05915322191964351,
2000-05-20,0.02358009149008925,0.2,0.058410065884755086,0.006679873650487141,10.161116466315299,51.5352861296111,108.40995554268368,0.2,0.05965862259580901,
2000-05-21,0.023605161248260825,0.2,0.061077236158539355,0.006679873650487141,8.0,52.79776213644008,107.20928163043068,0.2,0.05933485541833138,
2000-05-22,0.02363022032330039,0.2,0.0595395031623253,0.006679873650487141,18.68468217862396,52.91087197825256,109.68430324272231,0.2,0.05866298902785958,
2000-05-23,0.02365526864095069,0.2,0.05915702279451636,0.006679873650487141,11.922158098987017,52.88543030261649,108.5063810142887,0.2,0.057998152677172746,
2000-05-24,0.023680306126986333,0.2,0.06076688838623119,0.006679873650487141,10.024945977409141,50.94184488418878,99.641255476013,0.2,0.0601517442223179,
2000-05-25,0.023705332707214033,0.2,0.06022148106945609,0.006679873650487141,11.152257492165166,53.35073569460557,106.59676323846288,0.2,0.058410065884755086,
2000-05-26,0.023730348307472823,0.2,0.06136002247179136,0.006679873650487141,13.366640714593158,52.063759279818484,107.54612841525321,0.2,0.061077236158539355,
2000-05-27,0.02375535285363426,0.2,0.05864521824391517,0.006679873650487141,10.573455746558967,53.00029204075499,110.89003556519776,0.2,0.0595395031623253,
2000-05-28,0.02378034627160267,0.2,0.061139641255079605,0.006679873650487141,9.623437740393484,52.88748283757016,102.87954531446326,0.2,0.05915702279451636,
2000-05-29,0.023805328487315355,0.2,0.05978986374626903,0.006679873650487141,17.614161343901415,51.71479486206849,111.4430687870462,0.2,0.06076688838623119,
2000-05-30,0.023830299426742807,0.2,0.059576769136918194,0.006679873650487141,13.931745830686182,52.95561479883745,109.52510610379333,0.2,0.06022148106945609,0.006679873650487141
2000-05-31,0.023855259015888926,0.2,0.05974335796674404,0.006679873650487141,12.699063478659228,52.639112562170695,107.90419971118806,0.2,0.06136002247179136,0.006679873650487141
2000-06-01,0.023880207180791264,0.2,0.06164022503523103,0.006679873650487141,14.002703066719333,49.90225891290431,104.34068573003124,0.2,0.05864521824391517,0.006679873650487141
2000-06-02,0.023905143847521213,0.2,0.06128250375082368,0.006679873650487141,8.566343863561595,51.737519158015765,106.00144185545892,0.2,0.061139641255079605,0.006679873650487141
2000-06-03,0.02393006894218424,0.2,0.05910254187423827,0.006679873650487141,13.077892105618872,53.331223418998434,104.95562912512658,0.2,0.05978986374626903,0.006679873650487141
2000-06-04,0.02395498239092011,0.2,0.058572351661558913,0.006679873650487141,11.544692043757406,51.42752919847326,98.89886494444127,0.2,0.059576769136918194,0.006679873650487141
2000-06-05,0.023979884119903084,0.2,0.062193102493623434,0.006679873650487141,13.061192058749107,52.500286829268006,93.99007789122426,0.2,0.05974335796674404,0.006679873650487141
2000-06-06,0.024004774055342168,0.2,0.059960880418773926,0.006679873650487141,12.463400163701154,52.28463801410214,103.19686239350366,0.2,0.06164022503523103,0.006679873650487141
2000-06-07,0.024029652123481307,0.2,0.06174394103220256,0.006679873650487141,8.0,50.33477328449754,99.38465801176031,0.2,0.06128250375082368,0.006679873650487141
2000-06-08,0.024054518250599614,0.2,0.060062136971920525,0.006679873650487141,13.19209013291328,50.574557121865986,104.9223226058525,0.2,0.05910254187423827,0.006679873650487141
2000-06-09,0.024079372363011584,0.2,0.05994540465836095,0.006679873650487141,13.83438112374945,52.76065465625863,108.38197585731486,0.2,0.058572351661558913,0.006679873650487141
2000-06-10,0.024104214387067318,0.2,0.061206622779169946,0.006679873650487141,15.616120126222004,51.08700276286813,113.55691559613699,0.2,0.062193102493623434,0.006679873650487141
2000-06-11,0.024129044249152742,0.2,0.06018761816739878,0.006679873650487141,8.0,51.37981935568229,92.20942123665579,0.2,0.059960880418773926,0.006679873650487141
2000-06-12,0.02415386187568981,0.2,0.05893764968754897,0.006679873650487141,11.127876281658581,51.362430433515776,95.64955795581079,0.2,0.06174394103220256,0.006679873650487141
2000-06-13,0.024178667193136747,0.2,0.06064803163205753,0.006679873650487141,9.689539397614492,50.87168976232574,101.92569874327899,0.2,0.060062136971920525,0.006679873650487141
2000-06-14,0.02420346012798824,0.2,0.061392447301391095,0.006679873650487141,11.146273157081971,51.47018734726499,95.3991080971182,0.2,0.05994540465836095,0.006679873650487141
2000-06-15,0.024228240606775687,0.2,0.06029951635933044,0.006679873650487141,9.262967965800389,50.656615184171166,97.9205036693503,0.2,0.061206622779169946,0.006679873650487141
2000-06-16,0.024253008556067376,0.2,0.06303127970135297,0.006679873650487141,11.668540171654204,49.65825987246277,98.20817494877781,0.2,0.06018761816739878,0.006679873650487141
2000-06-17,0.02427776390246874,0.2,0.061373906800392876,0.006679873650487141,10.558377897857495,50.53615858044353,102.01923476958245,0.2,0.05893764968754897,0.006679873650487141
2000-06-18,0.024302506572622548,0.2,0.06040620852249218,0.006679873650487141,14.132883685607732,50.934903555182025,99.76571696419815,0.2,0.06064803163205753,0.006679873650487141
2000-06-19,0.024327236493209135,0.2,0.06077480721911278,0.006679873650487141,11.281125457918028,51.17374044923447,97.33815408199389,0.2,0.061392447301391095,0.006679873650487141
2000-06-20,0.02435195359094662,0.2,0.05970302840164503,0.006679873650487141,9.741392550317657,49.3902511939267,100.99525024109181,0.2,0.06029951635933044,0.006679873650487141
2000-06-21,0.02437665779259112,0.2,0.06216886945729229,0.006679873650487141,11.501823905522606,50.31938380390393,107.77881210484334,0.2,0.06303127970135297,0.006679873650487141
2000-06-22,0.024401349024936958,0.2,0.061530847038044116,0.006679873650487141,8.0,49.70760566107891,101.38461879350785,0.2,0.061373906800392876,0.006679873650487141
2000-06-23,0.0244260272148169,0.2,0.05996564995007817,0.006679873650487141,12.061452590519547,49.2367754826489,106.36577078309723,0.2,0.06040620852249218,0.006679873650487141
2000-06-24,0.024450692289102353,0.2,0.06119663373171608,0.006679873650487141,8.132965771882333,49.56905252984996,100.89898635527408,0.2,0.06077480721911278,0.006679873650487141
2000-06-25,0.024475344174703595,0.2,0.06363842976521605,0.006679873650487141,8.657144753457429,50.83316805656784,92.8432248505642,0.2,0.05970302840164503,0.006679873650487141
2000-06-26,0.02449998279856998,0.2,0.06037971770847251,0.006679873650487141,12.287385899747015,49.92952383928024,95.75182693305207,0.2,0.06216886945729229,0.006679873650487141
2000-06-27,0.024524608087690164,0.2,0.06143113667107729,0.006679873650487141,12.063314554647766,50.01392358226783,97.77272764755463,0.2,0.061530847038044116,0.006679873650487141
2000-06-28,0.024549219969092314,0.2,0.061979173594983304,0.006679873650487141,10.103706230266576,48.922517706698386,98.92565596220004,0.2,0.05996564995007817,0.006679873650487141
2000-06-29,0.024573818369844336,0.2,0.061006810886091056,0.006679873650487141,8.0,50.10362522802799,96.84374077149127,0.2,0.06119663373171608,0.006679873650487141
2000-06-30,0.024598403217054074,0.2,0.058496806691357504,0.013955183617650448,10.751378191017734,50.274019624497896,106.68453445886988,0.2,0.06363842976521605,0.006679873650487141
2000-07-01,0.02462297443786954,0.2,0.061344867127570785,0.013955183617650448,8.506985758836022,49.99577607109998,106.37205295129871,0.2,0.06037971770847251,0.006679873650487141
2000-07-02,0.024647531959479125,0.2,0.06104401635156892,0.013955183617650448,14.105871161254708,49.783352821404144,97.07941677226971,0.2,0.06143113667107729,0.006679873650487141
2000-07-03,0.024672075709111813,0.2,0.06263792605505884,0.013955183617650448,14.158123643999295,50.42965607666323,99.61850430055418,0.2,0.061979173594983304,0.006679873650487141
2000-07-04,0.024696605614037397,0.2,0.062397278414722875,0.013955183617650448,11.695595746390872,48.759900309160145,103.55165879645052,0.2,0.061006810886091056,0.006679873650487141
2000-07-05,0.0247211216015667,0.2,0.06242472181362083,0.013955183617650448,10.370010841519546,49.90529046077332,100.66551172820225,0.2,0.058496806691357504,0.006679873650487141
2000-07-06,0.02474562359905178,0.2,0.06144300896741896,0.013955183617650448,14.9825437114698,49.88645746955274,104.19259919731442,0.2,0.061344867127570785,0.006679873650487141
