datetime,open,high,low,close,volume,returns
2000-01-29,151.1025182200686,151.3429159541102,150.93178297159184,151.15434845837393,23882822259,
2000-01-30,151.1725189934915,151.42210337498082,151.00652913115064,151.2510975543497,23961527284,0.4642027328334796
2000-01-31,151.2741480776255,151.6233966705435,151.05451363189272,151.27590499746242,23930388625,-1.3090711665754873
2000-02-01,151.25254976735434,151.52690561919312,150.93956899082045,151.17339814368165,24506871429,
2000-02-02,151.18256258858926,151.71771525889224,150.98456293382236,151.22928234859893,24662570294,
2000-02-03,151.40407145963738,152.74836450010224,151.25266738817774,152.5957687313709,24071463259,-3.3215395378605237
2000-02-04,152.72264689630606,153.86293071852532,152.316626159432,153.50498409283102,24778211513,-3.3969219717501034
2000-02-05,153.43884465884005,153.64971762910486,153.25362005301596,153.47543114954968,23690548059,
2000-02-06,153.48981003698682,153.67142771309378,153.2851489881781,153.4969709216804,24010337228,
2000-02-07,153.46285016439558,153.83406628728233,153.29359300440504,153.5858949919456,23643987546,
2000-02-08,153.62691823370574,154.29063551094234,153.46889868177382,154.13649901193043,24937858597,-0.1771643264672913
2000-02-09,154.12852231432268,154.37869010335152,153.57850432255094,153.79465128808926,23881243065,-0.9358409591564244
2000-02-10,153.71466633919127,154.27813021246868,153.4435454976025,153.94202498267992,23788837422,0.11116147536384029
2000-02-11,153.93111761866948,155.21037263052654,153.7110403614786,154.5180371171165,24319694913,-2.02430281868962
2000-02-12,154.5874920299036,154.7687072107883,154.38489427969537,154.6009386604059,24624145346,
2000-02-13,154.61749707585892,154.95275371079154,154.4428256406788,154.78602781186208,24371395574,0.7479399432342845
2000-02-14,154.7957429125199,155.17503030724563,154.56996442699972,155.0069850099012,23335171648,
2000-02-15,154.9371878095409,155.69774304367257,154.78225062173135,155.54146587801398,24233602218,
2000-02-16,155.68125402059326,155.83693527461384,154.6958136982596,155.3563802685683,23835581907,-0.29542876900998855
2000-02-17,155.54181965867775,156.34775934207212,155.38627783901907,156.09659027305747,23795067285,-1.8965914584897512
2000-02-18,156.13107391151442,156.7623736820122,155.9749428376029,156.45219772419048,23690600927,
2000-02-19,156.47506471119738,156.80586357795542,156.31858964648617,156.6397931266527,24265282078,-1.5062930051769998
2000-02-20,156.66834245199408,156.84685523803648,156.44070467726024,156.66923260448445,23973189143,-1.0216483022388012
2000-02-21,156.67475721055663,157.2373165979539,156.4598579457557,157.02736295711776,24626668920,
2000-02-22,157.06852880638965,157.79123241199952,156.836919346801,157.63359881318635,24085553010,2.067325313880354
2000-02-23,157.66759219794784,158.12518256406443,157.24210251008702,157.8574430994339,24587764837,0.4395318596670213
2000-02-24,157.74128465573645,157.99389524652344,157.22026476905393,157.4870553627501,23808713428,
2000-02-25,157.45449199217495,157.73881587884904,157.0439344149507,157.48374666589868,23984362238,
2000-02-26,157.46037912718126,157.69543992393048,157.20852775714414,157.51068438848748,24035911405,-2.0064448814542324
2000-02-27,157.50826633868093,157.7504387778069,157.3385177176947,157.58339130507102,25166195355,
2000-02-28,157.55586032750838,157.91767417584842,157.39830446718088,157.62087390666994,23608357974,3.1526989419363294
2000-02-29,157.61046396412414,158.41362523434339,157.44026852851363,158.16931956378917,24051760462,
2000-03-01,158.03277039421775,158.83186345643657,157.87473762382353,158.67319026617042,24570088311,
2000-03-02,158.71667970530697,158.97109977693995,157.8120406125049,158.18350873198816,24358038785,0.30428304790700567
2000-03-03,158.10581282706207,158.73150587939304,157.947707014235,158.5572353143691,24024930864,
2000-03-04,158.55384535456332,158.79975700993396,158.37141890398289,158.6277606294046,23739534726,
2000-03-05,158.67210008746244,158.98903923730222,158.4752548200206,158.79181225486272,23272733198,0.032635972710351416
2000-03-06,158.79626734441408,159.01310878485708,158.48881132791732,158.8441452626772,23621963638,3.196700688550218
2000-03-07,158.8273824759357,159.130166871742,158.4214330180803,158.89780505104898,24819981832,
2000-03-08,158.84457002490538,159.4073313314164,158.36595898482418,159.24808324816826,23828452963,
2000-03-09,159.12861647823976,160.33742198845115,158.96948786176154,160.07121404663985,24282426734,0.10193839217949523
2000-03-10,160.1160341967743,160.49452129351684,159.55664121748342,159.91824730892688,23927836975,
2000-03-11,159.9743581814006,160.23797809436863,159.80195499636042,160.04167838524063,24123164563,
2000-03-12,160.01331809524453,160.36248440308805,159.87084543902165,160.16818340038537,23396071975,
2000-03-13,160.15018258395182,160.77053520010512,159.8905466801418,160.6099252748303,23586491344,2.7210306537441484
2000-03-14,160.5955033849339,160.8910163930431,160.17754792888536,160.38007212212008,23468820830,
2000-03-15,160.38455818813387,161.2442290194475,160.2679734257306,161.0619251664983,24638823424,2.479778582785536
2000-03-16,161.10700386228064,161.75523083259807,160.94589685841837,161.36881480951828,24300241915,
2000-03-17,161.41801369745733,161.75237942425306,161.17315132649134,161.39357239982613,23642977887,
2000-03-18,161.3058539511621,161.7078015340024,161.14454809721096,161.53750678043963,23993475572,
2000-03-19,161.54298290701323,161.80813362335203,161.37025689898434,161.63282453335194,25100126854,0.5228340917723449
2000-03-20,161.61737406640017,161.94992246098596,161.3689238653327,161.59826567959303,22413728569,
2000-03-21,161.6998212963216,162.21011150030535,161.25404882460938,161.62410353837484,23459320982,-0.07107815773578485
2000-03-22,161.64486918100428,162.2947887562465,161.211300934746,162.05987918795756,24015872927,2.3337162764041195
2000-03-23,162.22715309289057,162.80813520375722,161.67565806985468,162.53021484043586,23893810883,-3.0732465319766833
2000-03-24,162.6616129589082,162.9082248552179,162.15487490446765,162.58143468449,24036130061,
2000-03-25,162.52321084259802,162.81790045502697,162.3222769646036,162.65524520981717,23344854187,
2000-03-26,162.6374993015403,162.9820039256787,162.48710943008848,162.80924676006296,24328889536,
2000-03-27,162.80566496010132,163.30709136574905,162.63719083420403,163.14069086372112,23559002101,
2000-03-28,163.08938103423117,163.2941299911223,162.41349550073167,162.74920119241864,24644593153,
2000-03-29,162.79186097965552,163.0686530466662,162.3320865151123,162.5163919537681,24039009857,-2.3054661309560363
2000-03-30,162.49804745412976,163.14546640788217,162.01151476986766,162.7738490912661,23246735582,1.4380160675496156
2000-03-31,162.85508604286315,163.2386307358459,162.64936035339824,162.98679367355606,23764604992,
2000-04-01,162.96419916870505,163.3600429634521,162.80123496953635,163.19684611733476,23538802419,
2000-04-02,163.194147091409,163.43459990115423,163.01612664605705,163.25354735709107,23919131572,
2000-04-03,163.24599544653438,163.53149135966706,162.90962716682606,163.25790958904054,24057101332,2.363929904922453
2000-04-04,163.37698514597426,163.54036213112022,162.77509015103666,163.042083688854,24035343498,-0.48578012212860144
2000-04-05,163.26771003538124,163.82201179679834,162.6435732362382,163.658353443355,24427706529,-2.12956534822912
2000-04-06,163.64855062052774,163.90610354474111,163.015160386921,163.51183181250008,25244868215,
2000-04-07,163.636133672541,164.13458486230834,163.45062817253034,163.97061424806031,24003774762,-0.5519823063019224
2000-04-08,163.93556614608033,164.24653051751707,163.77163057993425,164.07453736515504,24121949600,
2000-04-09,164.09395544811747,164.37211729952358,163.89720749810127,164.17430272452913,23820672248,2.117571474758782
2000-04-10,164.15337039956827,164.5310695477617,163.95974658895256,164.24365757463642,23526488825,1.353389772203912
2000-04-11,164.3029119058372,164.5040200382567,163.7268169639277,163.96689456892176,23815932918,
2000-04-12,163.9265798856326,164.13885491245472,163.21257497796458,163.37595092889347,24138140175,1.605975577727054
2000-04-13,163.51216761494226,164.19493741584202,163.19861302968908,163.81268906092575,24353879896,-0.04100524849678711
2000-04-14,163.82359207196905,163.99538501678163,162.79334898886262,162.95778303115247,23759214502,
2000-04-15,162.99914186133134,163.32680049093975,162.82454467540384,163.1293864121118,24381440141,-1.7868179492754062
2000-04-16,163.13277892372733,163.4530134109292,162.93823992966034,163.2826788422561,23653738470,-2.2382232590781994
2000-04-17,163.2572694042939,163.58015592358817,162.80812933062074,163.0274242218079,24424756169,
2000-04-18,162.94127743410345,163.3841954374968,162.66392948061412,162.84470175307942,24298547016,-2.0605651622247865
2000-04-19,162.70747623996198,163.64466299630863,162.544768763722,163.19508223503442,23410994485,
2000-04-20,163.26140031722613,163.6963414120762,162.94659756080193,163.42386753236403,24443294295,
2000-04-21,163.4762733745048,164.19630638673283,163.29907843159535,163.82580331356175,23947280379,0.7713729056853297
2000-04-22,163.77897201388623,164.07583651403638,163.61519304187235,163.88267428160628,24043687747,-2.253604901074058
2000-04-23,163.87776971523945,164.21768773279584,163.7108923786575,164.02683371548807,23179542823,-4.113420520464751
2000-04-24,164.00817372334643,164.35454298294454,163.7942755737538,164.15459818153752,23929837838,0.4461877209980471
2000-04-25,164.06505539089207,164.7144203505783,163.88999350035039,164.4039342184004,23840982790,
2000-04-26,164.39452973730226,164.6781119817105,163.8069209426116,164.00471251836763,23178675518,
2000-04-27,164.03531339966577,165.06750640417246,163.79664798108686,164.89216994202974,23083821687,0.24375534530456347
2000-04-28,164.7156426022735,165.112630989805,163.77369311197307,163.98321486141955,23859530208,
2000-04-29,164.04115287769045,164.44949725754057,163.87711172481275,164.24983630442406,24623770546,-1.4024375557446993
2000-04-30,164.28101260548345,164.57514808211806,164.09375049522026,164.38945364262992,23483980497,0.4957158075803599
2000-05-01,164.39345190412283,164.74444237109049,164.06393111485227,164.57367620914286,24598947484,2.197355786562477
2000-05-02,164.49093822602873,164.72206693398212,164.11994927043347,164.40397653989143,24406398313,
2000-05-03,164.38197300617503,165.5052659928014,164.15585788365195,164.91653249851996,24914281730,
2000-05-04,165.08150235511602,165.51295349696082,164.88788134519794,165.32966069436353,24355208444,-0.2765793283811389
2000-05-05,165.21210091092598,165.38739739982964,164.14524494603893,164.6285910253835,23764677848,
2000-05-06,164.71461318260685,164.99322929907794,164.46858451212313,164.82840089817978,24409858055,-1.3438242089695605
2000-05-07,164.8295929932885,165.1348354069676,164.6647634002952,164.93785774373254,23350251439,1.0544076653423395
2000-05-08,164.9602937158229,165.1622105029454,164.63449614815917,164.8612197345022,24687834466,0.7564509732176788
2000-05-09,164.93244623924267,165.14577242480098,164.25817219118196,164.42259478596793,24468410550,
2000-05-10,164.54889513629365,164.92920607193744,164.26032287714486,164.478920923128,24322939186,
2000-05-11,164.56314343666824,165.34718214107707,164.3015843905211,164.84405406668074,24139231311,
2000-05-12,165.0321793748152,165.6847275942051,164.6790736545475,165.0766758178451,24173897355,-0.18327862040041445
2000-05-13,165.18166565906014,165.40335461431505,164.9821766292824,165.21388803657106,24233042037,-5.54229237140706
2000-05-14,165.23251974630537,165.491191865917,165.05417819398818,165.31994087802414,24817241025,
2000-05-15,165.38285996354466,165.63625965394044,165.0361688785228,165.382914158198,24410564991,
2000-05-16,165.34835909268287,166.0364822340647,165.17243267256706,165.37074375766886,25457904646,1.4382647494941616
2000-05-17,165.30471483665335,165.72120156677573,164.4815653900145,164.86209282441538,24306397462,
2000-05-18,165.0386566991686,165.20369535586775,163.97830796159923,164.81146693193892,24000359400,
2000-05-19,164.93290202119283,165.11115555349542,164.28261778559556,164.71681944041308,23271135356,
2000-05-20,164.71388521137882,165.00211320064614,164.5303276334458,164.8275556329254,24400018679,
2000-05-21,164.81645022019984,165.10365592060162,164.63651349297493,164.9190624948506,23672132410,
2000-05-22,164.90034416683307,165.0756270584491,164.47629293546095,164.9067375429228,24493694364,
2000-05-23,164.9042048628923,165.6869489053002,164.73631294051657,165.42626903346033,24402769897,2.8431020536835296
2000-05-24,165.47749710592538,165.6429746030313,164.63677745324372,164.86614387459707,23924644099,-0.12903077989093847
2000-05-25,164.73277408761,165.12555574229052,164.24770158197038,164.91545610735326,23811701520,
2000-05-26,165.08349628185312,165.6773604641487,164.74264369529354,165.38823465060455,24289923169,
2000-05-27,165.33634440063577,165.56372802251877,165.13796770225983,165.38938224668541,24459889544,
2000-05-28,165.38834427848272,165.68846182250084,165.22295593420424,165.50124091965301,23840764826,-0.12301948569246345
2000-05-29,165.49978548906944,166.110505929736,165.2858588380949,165.84216092601412,24301317502,2.508052793386595
2000-05-30,165.8717243806074,166.08088624141098,165.0885563009806,165.31049608137207,23373713321,
2000-05-31,165.4190917745941,166.24513539742046,165.2492973825882,165.89020489513607,24313776145,
2000-06-01,165.8831180818061,167.61092374249776,165.45150627265303,165.61859594732115,23946215561,
2000-06-02,165.59630122169477,166.85603075521982,165.1244970086986,165.65692007577877,23475603512,2.632827770688464
2000-06-03,165.77411790233452,166.17676868563476,165.60834378443218,165.99381442368454,23535964354,-3.8350426199856043
2000-06-04,165.97761513873624,166.16420373544813,165.75671265963553,165.98362291767722,22866798140,1.1370404781654642
2000-06-05,166.0067642112146,166.57711030746745,165.80478667174955,166.2710634723781,23391092369,
2000-06-06,166.23461432944075,166.52232662393826,165.48245698072085,165.82264342334142,23960270851,
2000-06-07,165.8710810653711,166.04886683165265,165.03908877827917,165.60521959322406,23221112509,
2000-06-08,165.82548763979364,166.7703879423003,165.62222989539413,166.40993608425003,24229016968,-0.800979100393395
2000-06-09,166.42952893218762,167.07765533616163,166.248801552046,166.8648714610779,24408241026,0.7491586383258879
2000-06-10,166.873264788084,167.29265135116054,166.70382563290167,167.103894965588,24383945366,
2000-06-11,167.10760308505755,167.3903080637271,166.87979519485918,167.180674066429,23512849522,
2000-06-12,167.17392018425025,167.38863602961516,166.83918445722279,167.00619064787065,23982582813,
2000-06-13,166.97604882430156,167.15535300573626,166.54065905039036,166.86157103475628,23545056573,1.8031827252471764
2000-06-14,166.80199462568794,167.47286693825072,166.63519263106224,167.09539647078938,24274510124,
2000-06-15,167.12426095286307,167.5900702314784,166.85080654722276,167.02537861840125,23946340415,
2000-06-16,167.0153311343807,167.83616113269977,166.36737183253442,167.5261104508729,23839491117,2.490615351581948
2000-06-17,167.5726880217046,167.97755140411624,167.3954939730781,167.8097416624538,24200068698,-3.177211328815213
2000-06-18,167.8116241384382,168.04287903399492,167.62697758547716,167.84249992195024,24410586284,
2000-06-19,167.81084486239635,168.0800256179,167.45899783131514,167.76318519199768,24201114096,
2000-06-20,167.71344642062223,168.82812433708747,167.54342654602533,168.55975937275065,24772263251,0.23905008517853163
2000-06-21,168.53391743805165,169.3584357563295,168.33157955399508,168.94175379450274,24383437719,1.759191759908672
2000-06-22,169.02035690784777,169.77537283861244,168.6591027707782,169.32245717995048,23724671845,1.24368825231329
2000-06-23,169.5230869675083,170.82134614406402,169.24328036865649,170.65069544861544,24829720610,-0.24390276229066218
2000-06-24,170.66537952945853,170.9314305785634,170.4342052883175,170.74540854027413,24166151672,1.4818442736323236
2000-06-25,170.76167550224056,171.04339418298827,170.53971623559977,170.82942728818088,23982129482,-1.9315018281520018
2000-06-26,170.8644183650847,171.2335077781265,170.64082491446226,170.97648289633608,23912458998,
2000-06-27,170.9459619951255,171.2702672072381,170.58835234712777,170.93754303068204,23984169895,1.1405675105290125
2000-06-28,170.9295642711807,171.10049383545186,170.2308799753888,170.67240285722878,24484409982,
2000-06-29,170.65498217720224,171.07167375022996,170.36708791446551,170.7436981864535,24606903663,
2000-06-30,170.78187516541107,172.84039195245757,170.61020205244589,172.61156690690524,23984080014,1.4938509100239654
2000-07-01,172.6063127108205,172.91312248237193,172.39621365387407,172.72050288713746,23613787453,-1.0018243342825257
2000-07-02,172.71563306816813,172.98970350796523,172.52259931183283,172.79516497832319,24064440165,-2.023664442060288
2000-07-03,172.7971450789323,173.26261311848955,172.5955159649902,172.97274889343382,24033254190,
2000-07-04,173.01982052224258,173.53668909304758,172.15469602409024,172.44165658679026,24477585771,
2000-07-05,172.28992460585377,172.63389701760315,170.93738407125025,171.8887159422356,23559006451,
2000-07-06,171.92632460703913,172.19533050396697,170.38830146801607,170.7320862556743,24254321374,-0.24325055727100037
2000-07-07,170.76335625812084,171.40713626269064,169.48370742802166,169.84202010724255,24530130287,1.7875883262087553
2000-07-08,169.91355529919528,170.3691887992106,169.7436417438961,170.17335832246607,24269600711,-1.7893152569137813
2000-07-09,170.18932189543318,170.54928453482924,169.99235096286617,170.35141416935744,23685058394,
2000-07-10,170.33335201822484,170.74407424578555,170.09427850301068,170.35309710669526,24692232217,0.6476716018014673
2000-07-11,170.61165405175274,170.98476749586507,170.23285461899917,170.7945484127341,24261625187,-2.5647917408092993
2000-07-12,170.81645802207154,171.57845304840453,170.6203716145982,171.3601224736688,24442698738,
2000-07-13,171.36435629020912,171.72016897149325,171.028246104966,171.54862035114212,24534375227,2.1158726397480385
2000-07-14,171.62461668911942,172.95124937396153,171.42969282476366,172.7784709030585,23653751737,0.34507723596794493
2000-07-15,172.7538010805482,173.0384007297367,172.56717575148528,172.84856551723055,24411558823,
2000-07-16,172.82810899697168,173.16061788474252,172.6552808879747,172.97709674514863,24623319156,-0.12606752491568465
2000-07-17,172.9598791923381,173.41969502984787,172.77130068899964,173.19429654087554,23863669990,
2000-07-18,173.23328551562716,173.9789335394549,173.02924172154061,173.78583997743402,23117788319,
2000-07-19,173.63306500503487,174.0175614106667,173.32143345480014,173.84371769297374,24150431763,
2000-07-20,173.89283804692235,174.41230861296802,173.62161115277104,174.21284234961794,24517449433,
2000-07-21,174.23857584016778,174.76296818375903,173.88182706497383,174.25112524746973,23755308350,2.2085558391398745
2000-07-22,174.2485158720659,174.53279589585213,174.02132018883307,174.34812178260003,24206579775,2.0132439389773276
2000-07-23,174.36322532682584,174.70173971331965,174.14933509476637,174.51065810715542,23481164321,-1.8267887377412777
2000-07-24,174.525567817448,175.1226506203398,174.32118585256998,174.8138872950159,24272145343,
2000-07-25,174.79929765773744,175.4494355206571,174.4997331903342,174.6819202249096,24231547785,0.8576028433801307
2000-07-26,174.78975113426407,175.0157476650182,174.3197750955521,174.76370283120585,24450085410,-0.35052001878858635
2000-07-27,174.58239079083245,175.06017505973742,174.3631975908192,174.85764920118103,23714062939,-2.623404401611394
2000-07-28,174.81210763374605,175.10797522864004,174.4354754354052,174.926187618757,23704644733,
2000-07-29,174.93758445971773,175.13972542116426,174.71142838926727,174.9233832103762,23990783670,
2000-07-30,174.9389880374813,175.25079577328694,174.75177944863702,175.05087823485556,24393731384,0.07423177267257451
2000-07-31,175.0555937535582,175.5153093408798,174.85293280601036,175.13382037663035,22762004421,5.153404958285105
2000-08-01,175.11219628438107,175.28730848066544,174.68134807307615,174.8575249142384,24743436055,1.0957745090265891
2000-08-02,174.9312133562129,175.13088326238014,174.2817179710752,174.7196263000935,23712749672,
2000-08-03,174.7345955538706,175.96899640694272,174.32862485326964,175.76275714300854,24349307882,1.0179370666323304
2000-08-04,175.73898638845694,176.92285201055262,174.66862520577712,176.17584917265336,24585650866,
2000-08-05,176.16506433831,176.41400513996035,175.93268968540949,176.21456982894173,24000154099,0.45059640383973903
2000-08-06,176.18983869880753,176.49121404802216,176.01364886010873,176.3148991488733,23054503949,
2000-08-07,176.3195854500166,177.02987108096283,176.10193509773046,176.82195532531279,24394489302,1.712190196988829
2000-08-08,176.8749191466371,177.05179406578372,175.6902490210819,176.2906261686447,23874090837,0.9058885650192775
2000-08-09,176.1584902155384,176.35749644019123,174.6471519441702,175.12266376570088,23841578720,
2000-08-10,175.0363185558271,175.23956694059035,173.86863008141262,174.25975489408842,24052565240,
2000-08-11,174.33703285760149,175.4170254175982,173.89990673481145,175.1877336996198,24071564423,
2000-08-12,175.17053042238754,175.4724633843495,174.97099516622387,175.26631651868212,23815295346,-1.7075544530639792
2000-08-13,175.28739581932422,175.60372044433726,175.0979896954043,175.41691882568844,24343010676,-0.6214325149261757
2000-08-14,175.39660817373615,175.70727802496145,175.0827133117936,175.52379715235358,23949499111,
2000-08-15,175.44151346739602,175.822764824315,175.2111604587612,175.40456089716116,23001147188,-0.5412211972233643
2000-08-16,175.45585221940976,175.93906222010386,175.28039636719035,175.7625208593259,24615093577,
2000-08-17,175.8110595257594,176.27951811156439,175.28808387150445,175.74800465644302,24593893716,0.17930245446376636
2000-08-18,175.86189183709538,176.26088022417485,175.0339403721994,175.6073072013024,23725643644,-2.0486445633247494
2000-08-19,175.76097259480522,176.0331647132425,175.54480165903817,175.8495309205234,24195590492,-3.4321810062368323
2000-08-20,175.82400644634498,176.11864264115104,175.64818243989865,175.94269994120984,24112757892,
2000-08-21,175.90919294338528,176.47607618408398,175.72874247233665,176.14574400047331,23830588964,1.0148930667914602
2000-08-22,176.14343353040022,176.37487944605408,175.41644926778864,175.8562030245204,23990104942,
2000-08-23,175.76820527260097,176.034968682327,174.87631300449905,175.63175656255314,23594531321,-0.9613985747739707
2000-08-24,175.6617303569597,176.2163614823211,174.63827585574688,175.3481367470157,24078583247,2.825790791360254
2000-08-25,175.45991623121893,175.96143122398473,174.97468202440737,175.16617594193238,23693901826,
2000-08-26,175.0651371535318,175.28484203395783,174.77868236527797,175.09725509816064,24501469295,
2000-08-27,175.12325245326082,175.38019708546693,174.93876585195719,175.18845687273455,24252322967,0.23937392009954173
2000-08-28,175.19091406563186,175.70628262808273,175.01572315156622,175.42327347872018,24979274676,0.46735783835652767
2000-08-29,175.39183157033872,175.8452079162344,175.07728307164788,175.66953837785655,23791956367,
2000-08-30,175.72043217903467,175.90315867805595,175.15158247166855,175.6266116187675,24057579055,-0.80188626575197
2000-08-31,175.66336132031066,176.56660789364483,175.4708694130733,175.97071337440403,25252347769,
2000-09-01,176.14297604228173,176.60925201550293,175.81008688659765,176.258918729949,24490127254,
2000-09-02,176.2963787055539,176.61979395548536,176.09463693381443,176.41646863553768,24246793773,0.2321891794253028
2000-09-03,176.42207270329246,176.74753276484532,176.24175808429834,176.53969237437758,24533980204,0.7908578506341983
2000-09-04,176.55060191662253,177.3280301677629,176.36678632048884,177.1013481252117,24238071312,
2000-09-05,177.24793680508023,177.4251847418853,176.6829929940241,177.00079292002064,23300648844,-2.602183880862809
2000-09-06,177.058262752755,177.36171742334253,176.67872180216963,177.0035346429172,24156424999,-0.15347108698374265
2000-09-07,176.86109705428223,177.3678293921519,176.6106371523292,177.1906387533985,24400288324,
2000-09-08,177.27846440465515,178.12259770247806,177.01713199917776,177.9251236737123,24025203292,
2000-09-09,178.01282609362113,178.2438927991056,177.79802872799524,178.0504901788502,24275466380,-1.8845708972411617
2000-09-10,178.07848840256793,178.34610286332492,177.8723322788263,178.1505697587072,24866196405,-0.8311771330167774
2000-09-11,178.1781965499089,178.5932602659966,177.61788833165488,177.796525784512,23171228256,
2000-09-12,177.75955180252163,178.12018711604173,177.4747547919313,177.65774112121662,24169929009,1.006973550886624
2000-09-13,177.65123442276789,178.67593475555572,177.31059043903062,178.4974373182375,24856042278,
2000-09-14,178.50287006248413,178.82930083443927,177.9476412212398,178.49746540013788,24024027490,2.11589465220715
2000-09-15,178.49068277661874,179.12322500747874,178.19994292539914,178.63572509292385,24069277293,
2000-09-16,178.68481773005766,178.9084778484545,178.42725685350342,178.72150395783234,24020696323,-0.7946969004541893
2000-09-17,178.71057041925565,179.05736424621358,178.4983107060131,178.868934470332,23498191848,
2000-09-18,178.91964590701065,179.4978848635856,178.69615413127542,179.2440580875479,24802474951,0.618978575731122
2000-09-19,179.19683227277773,180.34307076461621,178.98750917363097,180.1221054312538,24061970877,
2000-09-20,179.9797022795401,180.83638870861512,179.77583348372366,180.13997529822475,24308306446,
2000-09-21,180.22045429294033,180.40776774783316,179.60215588447087,179.84935599108215,23071629097,
2000-09-22,180.00419210350594,180.4680090582837,179.37155100260148,179.5709002168163,24345487175,
2000-09-23,179.5481354814865,179.84425606060304,179.35725544745245,179.6119835370521,24254092918,
2000-09-24,179.59792354839934,179.92314471738692,179.41409624999596,179.74391782532527,23606689366,-2.18652118192998
2000-09-25,179.7542907327125,180.5997957743775,179.54739557098657,180.41937639797953,24440434041,4.545385017667016
2000-09-26,180.395607270585,180.9962670727681,180.02616403182097,180.57983107839866,24054785579,1.3886194025562888
2000-09-27,180.5614033417868,181.20139491163803,180.37700081329046,180.59050703164763,23043461452,1.5413832427186023
2000-09-28,180.67371656142694,180.97934423453717,179.65687101038318,180.45216518981232,24274624385,0.9075855095501612
2000-09-29,180.45956450674072,180.93253130801617,179.69305090613682,179.87604719109626,24166390657,
2000-09-30,179.83912293346003,180.14712989335854,179.65200164144755,179.96716273062793,23546531779,
2000-10-01,179.99248181361187,180.3214990542864,179.78626233486983,180.10710523177755,23284506407,-0.5288817136560523
2000-10-02,180.11816419613737,180.3125387040427,179.44768961126243,179.7232471165604,24199557888,1.2317509734890837
2000-10-03,179.57911071562424,180.19232070373775,179.33356359541668,179.6532733094963,24397237214,
2000-10-04,179.7806195716093,180.6262756871822,179.33133192559075,180.4458298573249,24434401290,0.6465786978761677
2000-10-05,180.39789593502547,180.89858129220787,180.01385721663644,180.4932054972217,24046636318,0.254410990759486
2000-10-06,180.42755296963298,180.80137295826046,179.85097353477403,180.4570966757575,23231515394,
2000-10-07,180.4259618894607,180.7131936991263,180.21400882439238,180.53031627733708,24775304544,
2000-10-08,180.5248632831433,180.88408793607394,180.34433841986015,180.65824103336823,24169061720,-1.434887925334244
2000-10-09,180.66742892242252,180.97825612912993,180.32220341720736,180.697109009221,24228979622,0.17595440111427463
2000-10-10,180.6015785537751,180.7923669573545,180.0278982392952,180.6096937286124,23870107184,
