date,realized_volatility
2000-04-12,0.6723960724694985
2000-04-13,0.8210995105116462
2000-04-14,0.8120802285886167
2000-04-17,0.45181293863096905
2000-04-18,0.5179445322608335
2000-04-19,0.4895635100548258
2000-04-20,0.4378106916712083
2000-04-21,0.5340733746372084
2000-04-24,1.0104884151574889
2000-04-25,0.4417043964406092
2000-04-26,0.5210199726564226
2000-04-27,0.40444019512375406
2000-04-28,0.6544439866394696
2000-05-01,0.44955861545752307
2000-05-02,1.0779621201360916
2000-05-03,0.5984302612468768
2000-05-04,0.4572281324654558
2000-05-05,0.8334475172337491
2000-05-08,0.3422863865137533
2000-05-09,0.9226821246232914
2000-05-10,0.5493631469020666
2000-05-11,0.48321703113877224
2000-05-12,0.48016700851029886
2000-05-15,1.0695367000875853
2000-05-16,0.44671107669609794
2000-05-17,0.8228072418533875
2000-05-18,0.5321303444974406
2000-05-19,0.341880110040544
2000-05-22,0.42104802150124454
2000-05-23,0.46773973789217327
2000-05-24,0.4181250395935961
2000-05-25,0.8890799933826166
2000-05-26,0.3618028818751993
2000-05-29,0.5589703912531324
2000-05-30,1.2495656416994252
2000-05-31,1.0004222115442507
2000-06-01,0.5488045226922402
2000-06-02,0.46597649460311935
2000-06-05,0.7340108228383062
2000-06-06,0.37589618865702423
2000-06-07,0.5229290918066215
2000-06-08,1.1176331466613096
2000-06-09,0.6901303246328733
2000-06-12,0.5205461361400285
2000-06-13,0.44728275958837826
2000-06-14,0.5306202381794555
2000-06-15,0.5974823390590586
2000-06-16,0.6039397926986348
2000-06-19,0.5371949946717317
2000-06-20,0.4889035956365993
2000-06-21,0.939777781114507
2000-06-22,0.9468452107454111
2000-06-23,0.8452894358347638
2000-06-26,0.4226569739873004
2000-06-27,0.3804025743095563
2000-06-28,1.2285364424069387
2000-06-29,0.40400163601357536
2000-06-30,0.6542054838769932
2000-07-03,0.45681337363475283
2000-07-04,0.700443678678494
2000-07-05,0.6456736905927147
2000-07-06,0.7735760944810995
2000-07-07,0.4541176112628598
2000-07-10,0.5543501968909018
2000-07-11,1.000272757478523
2000-07-12,0.6632688349668139
2000-07-13,0.4304575193011007
2000-07-14,0.37544623046451847
2000-07-17,0.6082674837317885
2000-07-18,0.4808390232667967
2000-07-19,0.9836773695743225
2000-07-20,0.35412914662013334
2000-07-21,0.40841280813460695
2000-07-24,0.5459587929326372
2000-07-25,1.0728560735159671
2000-07-26,0.6861651666101591
2000-07-27,0.45419503884330215
2000-07-28,0.392639556047107
2000-07-31,0.46599209305515743
2000-08-01,0.6668573101839065
2000-08-02,0.6520519077908349
2000-08-03,0.5222164766102368
2000-08-04,0.5522454164871616
2000-08-07,0.4477257686995517
2000-08-08,1.3386074108170838
2000-08-09,0.5698134242374062
2000-08-10,0.43008869049762716
2000-08-11,0.5634520438625098
2000-08-14,0.3912928154282651
2000-08-15,0.6485883132310393
2000-08-16,0.3885174810992636
2000-08-17,1.0242816916611974
2000-08-18,0.9071766253936466
2000-08-21,0.9872467885959649
2000-08-22,0.878464110787337
2000-08-23,0.7593103113564497
2000-08-24,0.39400456490764746
2000-08-25,0.5139603645024674
2000-08-28,0.799658374761707
2000-08-29,1.0889749960404278
2000-08-30,0.7945185690048182
2000-08-31,0.49560751184476115
2000-09-01,0.7089652731394744
2000-09-04,0.38605147058912614
2000-09-05,0.47033122911673425
2000-09-06,0.6712358637667989
2000-09-07,0.47547400434069026
2000-09-08,0.5896928736883927
2000-09-11,0.8655182609198582
2000-09-12,0.511101735263432
2000-09-13,0.52599237798068
2000-09-14,1.4187541096082115
2000-09-15,0.680520157377537
2000-09-18,0.44010542974782724
2000-09-19,0.4176677269558711
2000-09-20,0.4930443948694756
2000-09-21,0.7621676559390108
2000-09-22,1.1938013071082052
2000-09-25,0.7969999835035864
2000-09-26,0.4399031192382625
2000-09-27,0.4033122498490212
2000-09-28,0.650866860172878
2000-09-29,0.7078923622465735
2000-10-02,0.44161654143400386
2000-10-03,0.41282827145939355
2000-10-04,0.4746520792745713
2000-10-05,0.6918916454551599
2000-10-06,0.44117490305679513
2000-10-09,0.7952322059922186
2000-10-10,0.46619194133091685
2000-10-11,0.417224843788207
2000-10-12,0.6515518970860865
2000-10-13,0.7409387536916263
2000-10-16,0.41702039734448804
2000-10-17,0.47005490320605525
2000-10-18,0.4039008002048251
2000-10-19,0.6344992006282453
2000-10-20,0.4926891945010735
2000-10-23,0.4225457990033156
2000-10-24,0.7410317740553469
2000-10-25,0.994599876262203
2000-10-26,0.40572219541373505
2000-10-27,0.5258190493800349
2000-10-30,0.34309592626521235
2000-10-31,0.5737767746311139
2000-11-01,0.5749588776186387
2000-11-02,0.49416002913929613
2000-11-03,0.4484361664812722
2000-11-06,0.6212217845249699
2000-11-07,0.8645482348806731
2000-11-08,0.4908620416804825
2000-11-09,0.7268194331124108
2000-11-10,0.39495414476691776
2000-11-13,1.227937380387005
2000-11-14,0.4559793450475865
2000-11-15,0.7088634595855929
2000-11-16,0.461154158117764
2000-11-17,0.43047844755494014
2000-11-20,0.7769297505260765
2000-11-21,0.5237721342181504
2000-11-22,0.5851968482738523
2000-11-23,0.4364369197800737
2000-11-24,1.5056610328512534
2000-11-27,1.032053947610712
2000-11-28,0.4728059656264457
2000-11-29,0.4190300808739466
2000-11-30,0.576952619478351
2000-12-01,0.5636509407922815
2000-12-04,0.7639884292406289
2000-12-05,0.4495115603263849
2000-12-06,0.3611303298359079
2000-12-07,0.5656856305991056
2000-12-08,0.6335196861348582
2000-12-11,0.42609292191214626
2000-12-12,0.6770595191172418
2000-12-13,0.50400576020381
2000-12-14,1.3818352483660223
2000-12-15,1.0500986585754282
2000-12-18,0.478323983783444
2000-12-19,0.44620772214078613
2000-12-20,0.3976025769390957
2000-12-21,0.4502996576697287
2000-12-22,0.6110343802324343
2000-12-25,0.6467012288755789
2000-12-26,0.5908185002691972
2000-12-27,0.5230614432307291
2000-12-28,0.7808841622528669
2000-12-29,0.4987605339544732
2001-01-01,0.7382923228912969
2001-01-02,0.4730977942714777
2001-01-03,0.6650280845279042
2001-01-04,1.0822487552158049
2001-01-05,1.2034840739794321
2001-01-08,0.935294985513494
2001-01-09,0.580536472600088
2001-01-10,1.081055815228461
2001-01-11,0.412434983069118
2001-01-12,0.8127260707320287
2001-01-15,0.46954285479357843
2001-01-16,0.44959909004725596
2001-01-17,0.9173951807551257
2001-01-18,0.6398972059356216
2001-01-19,0.4881973048064546
2001-01-22,0.7463766506329318
2001-01-23,0.5851309718831653
2001-01-24,0.572707654208355
2001-01-25,0.47128403407185543
2001-01-26,0.3895602200849147
2001-01-29,0.7500460534651404
2001-01-30,0.6079563441829917
2001-01-31,0.4349497404602426
2001-02-01,0.5484878556742011
2001-02-02,0.6741183581545865
2001-02-05,1.5191985076043018
2001-02-06,0.5469671415851534
2001-02-07,0.39905871655730574
2001-02-08,1.097231434567409
2001-02-09,0.5893863867922255
2001-02-12,0.5004962681371168
2001-02-13,0.4719468979031913
2001-02-14,1.0089168080434001
2001-02-15,0.8081288961476609
2001-02-16,0.5152543975410883
2001-02-19,0.45750488587458293
2001-02-20,0.6118570148248369
2001-02-21,0.35013836899019746
2001-02-22,0.4050770548663267
2001-02-23,0.4459741111145582
2001-02-26,0.42439957626961305
2001-02-27,0.41133791460360664
2001-02-28,0.4659767087193201
2001-03-01,0.37579446387167026
2001-03-02,0.556477659486226
2001-03-05,0.37858620884642474
2001-03-06,0.40757410320139104
2001-03-07,0.6629200961806393
2001-03-08,0.4955076125653713
2001-03-09,0.4018542185730712
2001-03-12,0.4959785478504882
2001-03-13,0.6700334110731259
2001-03-14,0.6571331528688672
2001-03-15,0.6766257398155895
2001-03-16,0.3825462959606434
2001-03-19,0.48545374132452856
2001-03-20,0.5222022274599517
2001-03-21,0.368531982216559
2001-03-22,0.7594676609234496
2001-03-23,0.39157500757674485
2001-03-26,0.43039567460805006
2001-03-27,0.3992062204061788
2001-03-28,0.9317365666562775
2001-03-29,0.9478999226871161
2001-03-30,1.2288782442388289
2001-04-02,0.3958128956807794
2001-04-03,0.43761563311496954
2001-04-04,0.8408723917041065
2001-04-05,0.5202521801753144
2001-04-06,0.8480062326865122
2001-04-09,0.4419481355284277
2001-04-10,0.7983727404247931
2001-04-11,0.8816491130253378
2001-04-12,0.4376340320328946
2001-04-13,0.5036334457994631
2001-04-16,0.43788074214446626
2001-04-17,0.6425766396285802
2001-04-18,0.5032684266927682
2001-04-19,0.4641159181194197
2001-04-20,0.4845876556973405
2001-04-23,0.4390394705437151
2001-04-24,0.5503944909720273
2001-04-25,0.595699076184621
2001-04-26,0.7436482983767377
2001-04-27,0.446275845148713
2001-04-30,0.4695355416586836
2001-05-01,0.4855538340697742
2001-05-02,0.9328850832577454
2001-05-03,1.4710817800591933
2001-05-04,0.8485124252652564
2001-05-07,0.4740817839669217
2001-05-08,0.7723164261347362
2001-05-09,0.9656328067926035
2001-05-10,0.8337084408213162
2001-05-11,0.5700413268558534
2001-05-14,0.7173082690247734
2001-05-15,0.4514460254432765
2001-05-16,0.43705718981271635
2001-05-17,0.5598443659128529
2001-05-18,0.6916137340208319
2001-05-21,0.3892482937501875
2001-05-22,0.7217508388825302
2001-05-23,0.4726126380186454
2001-05-24,0.8474402976961424
2001-05-25,0.7879736486942159
2001-05-28,0.6256901688356757
2001-05-29,0.605955343917595
2001-05-30,0.4514870151185844
2001-05-31,0.4654789076036223
2001-06-01,0.5046554595916909
2001-06-04,0.406258165579774
2001-06-05,0.4914553814317251
2001-06-06,1.1452490144807361
2001-06-07,0.46624081835132625
2001-06-08,1.1166145675941592
2001-06-11,0.6488526694069604
2001-06-12,1.2716001130643104
2001-06-13,0.36755534559174735
2001-06-14,0.46673909240391587
2001-06-15,0.43739819244710576
2001-06-18,0.8239928255418822
2001-06-19,0.34852906560234875
2001-06-20,1.1227770450353043
2001-06-21,0.5180396586196595
2001-06-22,0.42229150578013536
2001-06-25,0.6140477072766253
2001-06-26,0.40709664613428226
2001-06-27,0.7455705875808113
2001-06-28,0.6873636001936214
2001-06-29,0.6855810118148137
2001-07-02,0.8707321122941667
2001-07-03,0.5843078773960299
2001-07-04,0.888313237461749
2001-07-05,0.3887129932559226
2001-07-06,0.6093071034019287
2001-07-09,0.6257566530255985
2001-07-10,0.8592318182104339
2001-07-11,0.5102983742477399
2001-07-12,0.4056581709131749
2001-07-13,1.1849333238376918
2001-07-16,1.3155200538081826
2001-07-17,0.6967319289354365
2001-07-18,0.457342795980757
2001-07-19,0.5273010771688037
2001-07-20,0.8940350543710543
2001-07-23,0.5663722604854396
2001-07-24,1.3371958776310768
2001-07-25,0.46721924771524415
2001-07-26,0.40121858957674295
2001-07-27,0.6700184469949616
2001-07-30,0.44868736080825783
2001-07-31,1.1664453733045914
2001-08-01,0.5752554627936687
2001-08-02,1.0570553990354679
2001-08-03,1.0094792961926768
2001-08-06,0.4465307353781603
2001-08-07,0.3810724681413076
2001-08-08,0.8717478745975072
2001-08-09,0.9797568246990297
2001-08-10,0.5164729344092372
2001-08-13,0.9336605197886054
2001-08-14,0.5805058092423507
2001-08-15,1.1898778641333507
2001-08-16,1.338042363188974
2001-08-17,0.5314916600693489
2001-08-20,1.4662931104587626
2001-08-21,0.7274567010287226
2001-08-22,0.5433925194525941
2001-08-23,0.762106886314309
2001-08-24,0.8093984377025939
2001-08-27,0.40509213041332603
2001-08-28,0.44385036670976324
2001-08-29,0.4307118388266523
2001-08-30,0.3958302340143193
2001-08-31,0.7360154832834374
2001-09-03,0.7015321660192987
2001-09-04,0.7012539336544671
2001-09-05,1.0956483683040454
2001-09-06,1.216144150787439
2001-09-07,0.38403632510643415
2001-09-10,0.45166487621816365
2001-09-11,0.4240731928456513
2001-09-12,0.9272396584414132
2001-09-13,0.5111501720602827
2001-09-14,0.4460194509926967
2001-09-17,0.45413696859111186
2001-09-18,1.1566630597065997
2001-09-19,1.022749421946547
2001-09-20,0.5097095248995633
2001-09-21,0.4240868187359268
2001-09-24,0.8361955954732113
2001-09-25,0.3702725325417759
2001-09-26,0.4651468982758476
2001-09-27,0.4241638714767324
2001-09-28,0.4428112226234549
2001-10-01,0.8186790139414872
2001-10-02,0.599541376218995
2001-10-03,1.014931206514325
2001-10-04,0.4185352205614725
2001-10-05,1.1905841257128615
2001-10-08,0.8673477337356479
2001-10-09,0.40866078315630117
2001-10-10,0.4540606750863191
2001-10-11,0.38635765358509483
2001-10-12,0.6189506706830148
2001-10-15,0.4111890895864197
2001-10-16,0.7279165724456027
2001-10-17,0.49579991645410065
2001-10-18,0.6852618949095702
2001-10-19,0.7416316533253039
2001-10-22,0.9064309111265947
2001-10-23,0.9090901581189166
2001-10-24,0.7001815322928633
2001-10-25,0.5907982455925024
2001-10-26,0.7716954962966396
2001-10-29,0.7481883218616191
2001-10-30,0.49215021613237186
2001-10-31,0.8099794728231948
2001-11-01,0.502202628987562
2001-11-02,0.9180952087742673
2001-11-05,0.5205035417754511
2001-11-06,1.0684517179318804
2001-11-07,0.7244482338675229
2001-11-08,0.4513969545488166
2001-11-09,0.5380242877892126
2001-11-12,0.6061964861251655
2001-11-13,0.47211458499858244
2001-11-14,0.5062860957787626
2001-11-15,0.4336184405596721
2001-11-16,0.7846578231369574
2001-11-19,0.5095374478309771
2001-11-20,0.4786775682735214
2001-11-21,0.779399672191324
2001-11-22,0.4570646646823643
2001-11-23,1.0382895309358242
2001-11-26,0.45542183858856167
2001-11-27,0.8019716734216312
2001-11-28,0.7334788942834374
2001-11-29,0.36494658013555553
2001-11-30,0.5051649657091731
2001-12-03,0.49908052828558297
2001-12-04,1.0465571724044533
2001-12-05,0.6501368127149042
2001-12-06,0.6815459548349352
2001-12-07,0.6079442662138199
2001-12-10,0.682050033350573
2001-12-11,0.4280815183627981
2001-12-12,0.7777699457491324
2001-12-13,0.4129638170799282
2001-12-14,0.4840030109139099
2001-12-17,0.47264815879490524
2001-12-18,0.3909745440855967
2001-12-19,0.3863981378674248
2001-12-20,1.148792792832515
2001-12-21,0.46727404122334776
2001-12-24,0.5030176098681223
2001-12-25,0.788867994228195
2001-12-26,0.8074069364850788
2001-12-27,0.5548867603643266
2001-12-28,0.5139829851320342
2001-12-31,0.4346306991468323
2002-01-01,0.41918353596522306
2002-01-02,0.5468304616833737
2002-01-03,0.6215303097923794
2002-01-04,0.4057728505896403
2002-01-07,0.4744183505122605
2002-01-08,0.49478211571581554
2002-01-09,0.41365587638494594
2002-01-10,0.878774409590402
2002-01-11,0.45445644205545316
2002-01-14,0.39988462549256126
2002-01-15,0.48351967850616034
2002-01-16,0.6326855271058456
2002-01-17,0.42814148067705904
2002-01-18,0.9125406138285863
2002-01-21,0.38464269587700306
2002-01-22,0.6719811415802387
2002-01-23,0.5258850072435636
2002-01-24,0.6007289328567987
2002-01-25,0.584150014228278
2002-01-28,0.43285435231926594
2002-01-29,0.7834282972246703
2002-01-30,0.7270566548617551
2002-01-31,0.5721843529587157
2002-02-01,0.4620097434618043
2002-02-04,0.4350887325721037
2002-02-05,0.4475210456723481
2002-02-06,0.457791364451249
2002-02-07,0.46979896816064676
2002-02-08,0.7177311669573722
2002-02-11,0.4988323166392013
2002-02-12,0.6258250135557621
2002-02-13,0.6290459403987307
2002-02-14,0.4574105780399119
2002-02-15,0.865273228892026
2002-02-18,0.49190183437661944
2002-02-19,0.6216189468456408
2002-02-20,0.3825638085438634
2002-02-21,0.4972282579736762
2002-02-22,0.3690961619671406
2002-02-25,0.4533248984437869
2002-02-26,0.6265337588285614
2002-02-27,0.8421176694869557
2002-02-28,0.7169801940395671
2002-03-01,0.6499090818659757
2002-03-04,0.6479746284127317
2002-03-05,0.8333921004787885
2002-03-06,1.3082778977377847
2002-03-07,0.639528345342837
2002-03-08,0.4338583411182279
2002-03-11,0.4781246725291355
2002-03-12,0.688293625951615
2002-03-13,0.5258176525691094
2002-03-14,0.4513074647698536
2002-03-15,0.6912728086812482
2002-03-18,0.4116907250459965
2002-03-19,0.781347943536488
2002-03-20,0.38380072354775036
2002-03-21,0.6686176772374125
2002-03-22,0.5905934536375635
2002-03-25,0.9662489578066419
2002-03-26,0.430831928452266
2002-03-27,0.4275566830585292
2002-03-28,1.087459721334638
2002-03-29,0.3787278522230036
2002-04-01,0.48250399286573503
2002-04-02,0.6741083773336999
2002-04-03,0.5459316646398912
2002-04-04,0.5194949606559661
2002-04-05,0.627765247938296
2002-04-08,0.40736559357639507
2002-04-09,0.4958559840778651
2002-04-10,0.9773249202153155
2002-04-11,0.4362203352490105
2002-04-12,0.44281662345476824
2002-04-15,0.38342805812366343
2002-04-16,0.4248234120905764
2002-04-17,0.7701878288123492
2002-04-18,0.36520966345189054
2002-04-19,0.4065738411839666
2002-04-22,0.3836446874898854
2002-04-23,0.36146007084800663
2002-04-24,0.5687480003069303
2002-04-25,0.48568620945056473
2002-04-26,0.4226182937541836
2002-04-29,0.522770935049961
2002-04-30,0.5450524089523354
2002-05-01,0.5780722735762599
2002-05-02,0.6453595182351263
2002-05-03,0.44564675288661026
2002-05-06,0.6626630856255247
2002-05-07,0.5513820587041551
2002-05-08,0.4709397348662519
2002-05-09,0.5930219393625632
2002-05-10,0.3992736288757569
2002-05-13,0.5347330167074119
2002-05-14,0.7979987157004095
2002-05-15,0.8735838486252997
2002-05-16,0.4297670410615741
2002-05-17,0.42995031583894916
2002-05-20,0.9231099809909217
2002-05-21,0.766082794234965
2002-05-22,0.4398781106962683
2002-05-23,0.6005554051224969
2002-05-24,0.7754036310812135
2002-05-27,0.6407890122578923
2002-05-28,0.8585652908263629
2002-05-29,0.5596887208229575
2002-05-30,0.5493207657770053
2002-05-31,1.044126710951135
2002-06-03,1.3566354744254168
2002-06-04,0.45964272351920865
2002-06-05,0.6182615887467361
2002-06-06,0.48052994512676156
2002-06-07,0.7416304720553228
2002-06-10,0.8627160550789744
2002-06-11,0.42202095499073405
2002-06-12,0.4060309758881912
2002-06-13,0.4442886161146845
2002-06-14,0.523566346623551
2002-06-17,0.39819116967507445
2002-06-18,0.8631050988810253
2002-06-19,0.5419566553068048
2002-06-20,0.605090339948082
2002-06-21,0.657035020875965
2002-06-24,0.4580332425306785
2002-06-25,0.9937859355116205
2002-06-26,0.4415593464770047
2002-06-27,0.8752353881197973
2002-06-28,0.4741663949527367
2002-07-01,0.6652686347862171
2002-07-02,0.7313749666465564
2002-07-03,0.45811687281539976
2002-07-04,0.4360563322542907
2002-07-05,1.1863422222962066
2002-07-08,0.49879745024124456
2002-07-09,0.9144295730119285
2002-07-10,0.9805272020211454
2002-07-11,0.4542013667845731
2002-07-12,0.42165330872061824
2002-07-15,0.4781183590796055
2002-07-16,0.3673136017393128
2002-07-17,0.6368790121139972
2002-07-18,0.44092077847890654
2002-07-19,0.4379330039677902
2002-07-22,0.4255662775277606
2002-07-23,0.4617660407382928
2002-07-24,0.4459543932210679
2002-07-25,0.4080983030597265
2002-07-26,0.4518469409111464
2002-07-29,0.8195356142384143
2002-07-30,0.40053409315183325
2002-07-31,0.404673975865519
2002-08-01,0.328017604702638
2002-08-02,0.4644374816678437
2002-08-05,0.8659039493836627
2002-08-06,1.365723630564552
2002-08-07,0.8042734912844451
2002-08-08,0.8548462841708859
2002-08-09,0.7918759071567512
2002-08-12,0.5740866762816642
2002-08-13,0.8750083915929981
2002-08-14,0.47212451338699457
2002-08-15,0.8919715473233735
2002-08-16,0.6979546633518938
2002-08-19,0.448485029263447
2002-08-20,0.42112759727486954
2002-08-21,0.40033276865542106
2002-08-22,0.35664692056547975
2002-08-23,0.9261160687095484
2002-08-26,0.46694870265919985
2002-08-27,1.532478182197909
2002-08-28,0.8706109344429307
2002-08-29,0.505492509638235
2002-08-30,0.7168496639414715
2002-09-02,0.5384168257478299
2002-09-03,0.75515312486858
2002-09-04,0.493033451062472
2002-09-05,0.947728281814588
2002-09-06,0.4956727909734911
2002-09-09,0.6592619704207945
2002-09-10,0.4558222617939907
2002-09-11,0.7306117045723721
2002-09-12,0.6442466699424404
2002-09-13,1.1905883800976915
2002-09-16,0.42923038750170445
2002-09-17,0.3294630213232625
2002-09-18,0.47470942208623135
2002-09-19,0.795533252043282
2002-09-20,0.4327206144208254
2002-09-23,0.604397367845323
2002-09-24,0.4362430198516894
2002-09-25,0.42408523772746215
2002-09-26,0.5186323077194982
2002-09-27,0.45747676412900184
2002-09-30,0.44083816776131185
2002-10-01,0.3809214609587887
2002-10-02,0.6622292090798995
2002-10-03,0.43278929563667273
2002-10-04,0.565698851259859
2002-10-07,0.38043367124297084
2002-10-08,1.3366140936792095
2002-10-09,0.4179484653406715
2002-10-10,0.5236116836550027
2002-10-11,0.7386667518462094
2002-10-14,0.5089022537296787
2002-10-15,0.6456315019808554
2002-10-16,0.4140508568601795
2002-10-17,0.39877500811719047
2002-10-18,0.501225206019682
2002-10-21,0.3932813442235633
2002-10-22,0.599765681279697
2002-10-23,0.6874064707436197
2002-10-24,0.3582504762372147
2002-10-25,0.4003345408988754
2002-10-28,0.4822894181425189
2002-10-29,0.47383949671155323
2002-10-30,0.3207988206450952
2002-10-31,0.6711739744527365
2002-11-01,1.2309355326475495
2002-11-04,0.7845172831096364
2002-11-05,0.3990922068299254
2002-11-06,0.4137552064488513
2002-11-07,0.39957172319316875
2002-11-08,0.6426856559928625
2002-11-11,0.7547370356974547
2002-11-12,0.45248738269733574
2002-11-13,0.6056818169239995
2002-11-14,0.5048446598679002
2002-11-15,0.561315988657822
2002-11-18,0.4562564518137169
2002-11-19,0.44786660269453926
2002-11-20,0.5918934360859535
2002-11-21,0.920565761681924
2002-11-22,0.41854329209815466
2002-11-25,0.6899583387418191
2002-11-26,0.6393107534736308
2002-11-27,0.41780392892419344
2002-11-28,0.4586366784137918
2002-11-29,0.6390809723180795
2002-12-02,0.47443476109881233
2002-12-03,0.8245679811621265
2002-12-04,0.5872453444449274
2002-12-05,0.5889199643928814
2002-12-06,0.982074892080117
2002-12-09,0.44359081703802467
2002-12-10,0.40821525653110163
2002-12-11,0.4658588307839936
2002-12-12,0.4112177458655309
2002-12-13,0.9245774203366179
2002-12-16,0.47591256542049803
2002-12-17,0.47517161439156397
2002-12-18,1.2970535648814971
2002-12-19,0.5139263672912983
2002-12-20,0.38436089946569063
2002-12-23,0.5615590713511321
2002-12-24,0.8142766514063334
2002-12-25,0.44792105168119
2002-12-26,0.5745980584786591
2002-12-27,0.47535957833508224
2002-12-30,0.4106981628437406
2002-12-31,0.41144515473648297
2003-01-01,0.6199314332816136
2003-01-02,0.5528408359624878
2003-01-03,0.641376814603186
2003-01-06,0.5648205175727563
2003-01-07,0.6296585472886524
2003-01-08,0.6221378896827527
2003-01-09,0.49662910735752047
2003-01-10,1.1596237457101717
2003-01-13,1.4533831446299985
2003-01-14,0.4219756058158245
2003-01-15,0.7752879644250971
2003-01-16,0.41008947538664947
2003-01-17,0.7865958733522088
2003-01-20,0.7281512375104412
2003-01-21,0.7409355190790685
2003-01-22,0.9677641788862021
2003-01-23,0.7233114922415617
2003-01-24,0.4065385622177071
2003-01-27,0.8246811038631643
2003-01-28,0.4267696999653299
2003-01-29,0.6667320350563226
2003-01-30,0.7700762432644479
2003-01-31,0.3263327717249967
2003-02-03,0.3952599447838709
2003-02-04,1.029977226849619
2003-02-05,0.6578232401587017
2003-02-06,0.4122339577064985
2003-02-07,0.5253390914676619
2003-02-10,1.071749192355608
2003-02-11,0.7002884161992039
2003-02-12,0.46074804283106274
2003-02-13,0.4398260732176773
2003-02-14,0.7803957833579422
2003-02-17,1.3633635030471782
2003-02-18,0.6242994205013733
2003-02-19,0.39989745892363665
2003-02-20,0.40456895347032634
2003-02-21,0.5964934634639879
2003-02-24,0.3830946477739103
2003-02-25,0.5168638841368466
2003-02-26,0.5400392606652746
2003-02-27,0.3743403777223481
2003-02-28,0.47879142738299596
2003-03-03,0.42603145249662294
2003-03-04,0.4119070140290645
2003-03-05,0.732022786526835
2003-03-06,0.4163711492131933
2003-03-07,0.38881570582825964
2003-03-10,0.9026290410158408
2003-03-11,0.9445131393350077
2003-03-12,0.5128261405839923
2003-03-13,1.4414304254617618
2003-03-14,0.5931847134885633
2003-03-17,0.46136588576413573
2003-03-18,0.4138325008575518
2003-03-19,0.626382204780345
2003-03-20,0.8014616296846693
2003-03-21,0.48685774687144406
2003-03-24,0.39468521561693193
2003-03-25,0.4237843805131333
2003-03-26,1.074841092159163
2003-03-27,0.8431632927854462
2003-03-28,0.357928738086719
2003-03-31,0.42196948917849014
2003-04-01,0.8067911062023835
2003-04-02,0.6455205929716674
2003-04-03,0.7177548024403153
2003-04-04,0.6177139879253029
2003-04-07,0.5217298064406812
2003-04-08,0.401926337790738
2003-04-09,0.481309908618402
2003-04-10,0.6345413888630266
2003-04-11,0.39339526174515543
2003-04-14,0.5153415183760832
2003-04-15,0.39519207543953
2003-04-16,0.5293919175063396
2003-04-17,0.42895645744839717
2003-04-18,0.544759195570295
2003-04-21,0.4720163978361972
2003-04-22,0.4657787262994355
2003-04-23,0.41707671323719897
2003-04-24,1.190676005243897
2003-04-25,0.4178399087318057
2003-04-28,0.5696601357270157
2003-04-29,0.3767102546995302
2003-04-30,0.529589804315252
2003-05-01,0.3695865199254724
2003-05-02,0.7201102426132602
2003-05-05,0.3951135956818586
2003-05-06,0.6661242990773963
2003-05-07,0.78512735735459
2003-05-08,0.5710410948500336
2003-05-09,0.4532082210716856
2003-05-12,0.3960462183793686
2003-05-13,0.36276762431664955
2003-05-14,0.40439436837815806
2003-05-15,0.5625264983550391
